Depth,AC(us/m),SP(MV),POR(%),GR(API),CNL£¨¦µ%£©
2748.883,305.375,21.407,11.30873333,111.632,25.976
2748.987,308.097,21.379,11.29426667,111.343,25.715
2749.09,310.818,21.359,11.2798,109.011,25.745
2749.193,310.826,21.345,11.26533333,105.409,25.745
2749.297,307.229,21.326,11.25086667,102.989,25.162
2749.4,302.862,21.321,11.2364,103.142,24.203
2749.504,299.016,21.318,11.22193333,105.739,23.257
2749.607,296.92,21.32,11.20746667,109.525,22.542
2749.711,298.109,21.342,11.193,113.097,22.344
2749.814,302.053,21.363,11.17853333,113.659,22.97
2749.918,305.19,21.39,11.16406667,110.737,24.432
2750.021,306.012,21.424,11.1496,106.873,26.139
2750.125,305.462,21.503,11.13513333,105.64,27.371
2750.228,305.646,21.543,11.12066667,106.709,27.882
2750.332,307.198,21.58,11.1062,107.626,28.126
2750.435,308.521,21.615,11.09173333,106.875,28.272
2750.539,307.962,21.669,11.07726667,105.144,27.794
2750.642,306.581,21.687,11.0628,103.908,26.484
2750.746,305.63,21.698,11.04833333,103.796,25.072
2750.85,305.563,21.701,11.03386667,105.47,24.372
2750.953,306.703,21.685,11.0194,108.39,24.596
2751.057,307.901,21.67,11.00493333,109.59,25.395
2751.16,307.937,21.656,10.99046667,107.4,26.231
2751.264,307.121,21.648,10.976,103.613,26.702
2751.367,306.721,21.668,10.96153333,101.471,26.807
2751.471,308.246,21.693,10.94706667,102.427,26.953
2751.574,312.341,21.724,10.9326,105.057,27.523
2751.678,316.931,21.756,10.91813333,107.74,28.241
2751.781,320.264,21.812,10.90366667,109.518,28.428
2751.885,322.099,21.838,10.8892,110.25,27.736
2751.989,323.434,21.864,10.87473333,110.364,26.896
2752.092,324.513,21.89,10.86026667,110.232,26.492
2752.196,324.35,21.936,10.8458,110.005,26.705
2752.299,323.032,21.952,10.83133333,109.816,27.107
2752.403,321.522,21.961,10.81686667,109.725,27.347
2752.506,320.494,21.961,10.8024,109.315,27.586
2752.61,320.332,21.93,10.78793333,108.798,28.049
2752.713,321.419,21.899,10.77346667,108.986,28.841
2752.817,322.919,21.859,10.759,109.752,29.797
2752.92,324.379,21.818,10.74453333,110.226,30.7
2753.024,326.516,21.752,10.73006667,110.56,31.66
2753.128,329.118,21.735,10.7156,112.465,32.651
2753.231,331.646,21.728,10.70113333,116.062,33.091
2753.335,334.217,21.731,10.68666667,118.442,32.289
2753.439,336.504,21.752,10.6722,118.699,30.811
2753.542,337.941,21.768,10.65773333,117.849,29.825
2753.646,338.674,21.787,10.64326667,116.993,30.092
2753.749,339.398,21.81,10.6288,115.32,30.951
2753.853,339.775,21.876,10.61433333,111.721,31.48
2753.957,338.099,21.918,10.59986667,108.062,31.332
2754.06,335.345,21.964,10.5854,107.219,30.762
2754.164,334.747,22.009,10.57093333,110.6,30.29
2754.267,336.544,22.086,10.55646667,115.513,30.545
2754.371,339.274,22.114,10.542,117.469,31.628
2754.474,343.295,22.138,9.613,116.129,32.447
2754.578,347.375,22.159,8.924,114.23,31.947
2754.681,349.065,22.204,8.374,113.954,30.651
2754.785,348.848,22.231,7.254,114.106,29.691
2754.888,347.912,22.262,6.774,113.432,29.083
2754.992,345.288,22.294,6.574,111.948,28.391
2755.096,340.782,22.362,6.163,110.734,27.768
2755.199,335.745,22.394,3.682,110.539,27.612
2755.303,330.624,22.424,1.713,111.323,28.053
2755.406,326.108,22.452,0.591,112.096,28.766
2755.51,323.826,22.507,0.143,112.028,29.257
2755.614,323.018,22.537,0.031,111.273,29.079
2755.717,321.105,22.57,0.03,110.265,28.195
2755.821,317.522,22.602,0.029,108.946,27.152
2755.924,313.526,22.652,0.136,107.893,26.89
2756.028,310.073,22.665,0.274,107.365,27.588
2756.132,308.302,22.67,0.315,107.08,28.517
2756.235,308.783,22.667,0.209,107.47,28.462
2756.339,310.594,22.65,0.074,108.859,27.641
2756.443,311.979,22.637,0.022,110.541,27.103
2756.546,312.13,22.625,0.02,111.381,27.428
2756.65,312.176,22.619,0.019,111.459,28.099
2756.754,313.481,22.643,0.017,111.628,28.497
2756.858,315.605,22.679,0.015,112.013,28.711
2756.961,318.748,22.727,0.013,112.27,29.067
2757.065,324.016,22.781,0.012,112.941,29.676
2757.169,329.527,22.886,0.011,114.613,30.421
2757.272,332.882,22.935,0.009,116.419,31.294
2757.376,334.806,22.983,0.009,116.752,32.06
2757.48,335.896,23.029,0.008,115.069,32.009
2757.583,335.299,23.109,0.007,112.323,30.931
2757.687,333.078,23.138,0.007,111.327,29.764
2757.791,330.633,23.159,0.007,112.68,29.24
2757.894,328.555,23.176,0.007,114.494,29.422
2757.998,326.105,23.217,0.007,115.324,30.08
2758.102,323.069,23.247,0.008,115.454,31.005
2758.206,321.122,23.281,0.008,115.738,31.978
2758.309,321.513,23.318,0.008,115.509,32.484
2758.413,323.065,23.391,0.008,113.291,32.207
2758.517,325.13,23.431,0.008,110.519,31.409
2758.62,328.048,23.475,0.008,109.451,30.544
2758.724,331.094,23.529,0.008,111.68,29.838
2758.828,333.475,23.67,0.008,114.913,29.214
2758.932,334.788,23.754,0.008,116.592,28.704
2759.035,332.966,23.842,0.008,115.137,28.661
2759.139,324.953,23.929,0.008,111.145,28.698
2759.243,312.128,24.077,0.008,105.477,27.61
2759.346,299.77,24.133,0.008,99.966,25.446
2759.45,290.416,24.18,0.007,96.378,23.995
2759.554,286.635,24.223,0.007,96.109,24.347
2759.658,289.948,24.329,0.006,98.525,26.098
2759.761,297.671,24.403,0.005,102.622,27.754
2759.865,303.913,24.494,0.004,107.03,28.286
2759.969,307.438,24.603,0.003,109.988,27.747
2760.073,308.993,24.867,0.002,111.039,26.842
2760.177,310.092,25.02,0.001,110.072,26.271
2760.28,311.388,25.185,0.001,107.622,26.357
2760.384,311.679,25.363,0,104.824,26.789
2760.488,310.152,25.754,0,103.368,27.047
2760.592,307.129,25.965,0.001,103.364,27.128
2760.695,303.177,26.185,0.002,103.209,27.411
2760.799,299.441,26.414,0.002,101.925,27.793
2760.903,297.495,26.912,0.003,101.209,27.747
2761.007,297.48,27.185,0.005,102.72,27.202
2761.11,298.406,27.474,0.006,104.651,26.599
2761.214,298.838,27.777,0.007,104.733,26.105
2761.318,297.648,28.424,0.008,101.861,25.604
2761.421,295.189,28.772,0.009,98.151,25.246
2761.525,291.621,29.141,0.01,94.947,25.062
2761.628,287.674,29.532,0.01,92.583,24.701
2761.732,284.703,30.37,0.01,90.946,23.982
2761.836,282.484,30.807,0.01,90.629,23.135
2761.94,279.906,31.25,0.01,91.507,22.39
2762.043,277.772,31.698,0.01,92.289,21.63
2762.147,276.506,32.6,0.01,91.504,20.784
2762.251,274.69,33.047,0.009,89.623,20.096
2762.355,272.969,33.481,0.009,88.439,19.843
2762.459,273.914,33.894,0.009,88.837,20.126
2762.563,277.305,34.615,0.009,89.704,20.88
2762.666,281.268,34.909,0.008,90.702,21.787
2762.77,286.181,35.152,0.008,91.653,22.571
2762.874,291.236,35.341,0.008,91.584,23.269
2762.978,293.851,35.559,0.008,89.561,24.001
2763.081,294.057,35.59,0.008,86.564,24.639
2763.185,294.241,35.577,0.008,84.488,24.743
2763.289,294.992,35.528,0.008,83.79,24.099
2763.392,295.467,35.384,0.008,84.264,23.068
2763.496,295.746,35.317,0.008,86.761,22.247
2763.6,296.705,35.263,0.008,91.936,21.887
2763.703,298.25,35.219,0.005,96.502,21.755
2763.807,299.207,35.094,0.006,96.409,21.635
2763.911,298.376,34.967,0.006,89.595,21.731
2764.015,295.361,34.776,0.008,81.127,22.363
2764.118,291.774,34.516,0.013,75.866,23.316
2764.222,289.671,33.842,0.018,75.844,24.099
2764.326,290.832,33.478,0.021,78.408,24.733
2764.43,296.146,33.135,0.044,82,25.739
2764.534,303.412,32.841,0.019,87.308,27.323
2764.637,308.886,32.472,0.013,95.009,28.718
2764.741,311.672,32.409,0.006,104.043,29.079
2764.845,312.639,32.416,0.001,110.245,28.495
2764.949,311.315,32.476,0,110.867,27.618
2765.053,307.056,32.67,0.001,106.05,26.886
2765.156,301.549,32.77,0.007,99.982,26.214
2765.26,296.021,32.858,0.012,95.495,25.404
2765.364,291.631,32.931,0.015,93.201,24.501
2765.468,289.825,33.031,0.014,91.334,23.805
2765.572,291.779,33.06,0.008,89.95,23.565
2765.676,294.877,33.075,0.001,90.603,23.765
2765.78,296.249,33.071,0,92.636,24.142
2765.884,295.617,32.99,0,93.005,24.34
2765.988,293.561,32.906,0,89.589,24.222
2766.092,290.941,32.79,0,85.106,23.783
2766.195,289.719,32.648,0,83.268,23.051
2766.299,290.423,32.307,0,84.365,22.188
2766.403,292.233,32.128,0.003,86.494,21.578
2766.507,294.204,31.952,0.011,88.149,21.665
2766.61,295.144,31.783,0.015,89.316,22.402
2766.714,294.885,31.456,0.016,90.199,23.038
2766.818,294.966,31.285,0.015,90.967,22.96
2766.922,295.981,31.1,0.015,91.695,22.518
2767.026,297.328,30.897,0.014,92.35,22.394
2767.13,298.711,30.412,0.015,92.647,22.772
2767.234,299.778,30.114,0.015,91.846,23.26
2767.338,299.646,29.768,0.014,88.858,23.328
2767.442,298.162,29.368,0.012,83.847,22.829
2767.545,295.848,28.416,0.009,78.825,22.063
2767.649,292.599,27.888,0.006,76.502,21.494
2767.753,288.593,27.35,0.002,77.849,21.231
2767.857,285.146,26.817,0.001,82.308,21.07
2767.961,283.683,25.829,0.004,87.891,20.936
2768.064,284.853,25.398,0.01,92.114,21.111
2768.168,287.73,25.207,0.013,93.63,21.604
2768.272,289.799,25.016,0.012,92.151,21.605
2768.376,288.256,24.399,0.009,89.298,20.461
2768.48,282.639,24.154,0.01,86.948,18.801
2768.584,274.319,23.943,0.013,86.972,17.734
2768.688,267.813,23.765,0.013,89.327,17.409
2768.792,267.045,23.494,0.011,92.945,17.307
2768.895,271.69,23.395,0.011,95.799,17.32
2768.999,278.01,23.315,0.013,96.614,17.921
2769.103,283.18,23.245,0.016,94.318,19.416
2769.207,283.413,23.115,0.019,89.756,21.304
2769.311,279.896,23.044,0.019,85.32,22.567
2769.415,277.354,22.963,0.017,84.172,22.524
2769.519,278.892,22.869,0.016,86.404,21.461
2769.622,283.63,22.651,0.017,90.637,20.417
2769.726,290.899,22.532,0.019,94.085,20.412
2769.83,295.712,22.412,0.02,95.601,21.767
2769.934,294.805,22.293,0.021,95.558,23.729
2770.037,290.234,22.07,0.021,95.085,24.863
2770.141,285.173,21.968,0.019,95.247,24.634
2770.245,280.537,21.876,0.014,95.96,23.89
2770.349,278.565,21.794,0.009,96.593,23.236
2770.452,279.836,21.661,0.009,97.267,22.762
2770.556,283.198,21.607,0.011,97.76,22.612
2770.66,287.43,21.56,0.008,97.439,23.168
2770.764,291.404,21.519,0,96.535,24.516
2770.867,295.541,21.467,0,96.763,25.956
2770.971,299.666,21.461,0.001,99.213,26.622
2771.075,301.567,21.468,0.008,102.55,26.148
2771.179,300.791,21.487,0.012,103.963,25.171
2771.282,298.901,21.538,0.014,102.904,24.55
2771.386,296.329,21.559,0.016,100.46,24.56
2771.49,293.444,21.572,0.019,98.547,24.843
2771.594,291.544,21.578,0.02,98.28,24.914
2771.698,291.563,21.578,0.018,100.095,24.597
2771.801,293.741,21.577,0.014,102.602,24.338
2771.905,297.202,21.579,0.011,104.262,24.568
2772.009,301.561,21.582,0.008,104.785,25.191
2772.113,305.914,21.59,0.007,105.388,25.919
2772.216,308.692,21.592,0.006,106.221,26.511
2772.32,308.704,21.591,0.002,105.949,27.064
2772.424,306.038,21.585,0,104.641,27.692
2772.528,302.677,21.547,0,104.045,28.243
2772.632,300.678,21.514,0,105.161,28.327
2772.736,299.684,21.473,0,106.268,27.682
2772.84,298.722,21.428,0.005,105.482,26.669
2772.943,299.387,21.33,0.008,104.157,25.952
2773.047,302.122,21.277,0.01,104.66,26.033
2773.151,304.711,21.222,0.011,106.935,26.655
2773.255,306.53,21.167,0.012,107.96,27.26
2773.359,308.484,21.07,0.011,106.733,27.55
2773.463,308.581,21.038,0.008,104.592,27.672
2773.566,304.212,21.021,0.004,102.434,27.658
2773.67,297.473,21.021,0.001,99.981,27.251
2773.774,291.404,21.069,0,97.771,26.238
2773.878,288.598,21.112,0.003,97.042,24.963
2773.982,289.711,21.163,0.008,98.7,24.091
2774.085,294.391,21.222,0.011,101.916,24.009
2774.189,299.983,21.35,0.012,105.184,24.696
2774.293,304.598,21.416,0.011,106.812,25.551
2774.397,307.011,21.48,0.009,106.653,26.056
2774.501,307.322,21.541,0.008,105.627,26.096
2774.605,307.065,21.647,0.006,104.484,25.97
2774.708,308.244,21.689,0.003,103.48,25.957
2774.812,310.075,21.723,0,103.262,26.321
2774.916,311.067,21.745,0,104.366,27.106
2775.02,310.777,21.751,0,105.874,27.811
2775.124,309.555,21.739,0,106.786,27.81
2775.227,307.206,21.724,0,106.945,27.27
2775.331,303.7,21.708,0.009,106.816,26.683
2775.435,300.349,21.68,0.018,107.473,26.379
2775.539,299.363,21.665,0.038,109.293,26.341
2775.642,300.758,21.648,0.02,111.912,26.385
2775.746,303.63,21.629,0.014,114.171,26.246
2775.85,308.096,21.592,0.011,114.669,26.005
2775.954,312.834,21.579,0.013,112.902,26.126
2776.058,317.021,21.571,0.016,109.73,26.864
2776.161,321.935,21.567,0.017,107.331,27.965
2776.265,327.218,21.57,0.017,106.816,28.844
2776.369,331.386,21.573,0.017,107.162,29.411
2776.473,334.775,21.575,0.016,107.495,29.772
2776.577,337.473,21.574,0.012,108.463,29.753
2776.681,339.339,21.564,0.005,110.355,29.435
2776.784,342.079,21.557,0.002,111.99,29.407
2776.888,345.203,21.551,0.002,112.048,30.126
2776.992,345.513,21.551,0.006,111.62,31.291
2777.096,342.495,21.579,0.009,111.269,32.076
2777.2,337.138,21.611,0.009,110.404,32.512
2777.303,330.087,21.653,0.007,108.517,33.123
2777.407,324.108,21.702,0.007,106.107,33.614
2777.511,321.599,21.805,0.01,104.282,33.198
2777.615,321.611,21.853,0.012,103.872,32.051
2777.719,322.149,21.895,0.013,105.393,31.218
2777.823,323.573,21.931,0.016,108.202,30.8
2777.927,325.958,21.986,0.017,111.305,30.002
2778.031,328.437,22.008,0.015,113.755,29.046
2778.134,331.042,22.028,0.009,114.665,28.968
2778.238,333.593,22.05,0.003,113.623,30.282
2778.342,335.05,22.097,0,111.146,31.966
2778.446,335.834,22.121,0,108.704,32.95
2778.55,337.796,22.147,0.001,107.231,32.781
2778.654,341.033,22.175,0.004,107.98,32.503
2778.757,344.487,22.239,0.008,110.7,32.698
2778.861,347.368,22.271,0.013,113.686,33.178
2778.965,348.483,22.299,0.016,115.235,33.166
2779.069,346.935,22.32,0.016,116.186,32.288
2779.172,344.166,22.329,0.013,117.581,30.975
2779.276,342.068,22.318,0.009,118.786,30.026
2779.38,341.552,22.301,0.005,118.653,29.539
2779.484,342.784,22.279,0.004,116.295,29.631
2779.588,345.433,22.227,0.006,112.638,30.373
2779.692,346.78,22.194,0.008,109.15,31.525
2779.796,345.873,22.154,0.009,107.28,32.567
2779.899,345.568,22.102,0.01,106.937,33.28
2780.003,346.951,21.956,0.013,107.209,33.409
2780.107,346.348,21.865,0.015,107.512,33.13
2780.211,338.883,21.769,0.016,107.662,32.468
2780.315,328.408,21.674,0.014,107.43,30.839
2780.419,320.628,21.515,0.014,107.394,28.256
2780.523,316.209,21.46,0.014,107.811,25.868
2780.627,316.115,21.426,0.014,108.68,25.036
2780.731,325.039,21.412,0.014,110.016,25.855
2780.835,337.02,21.444,0.013,111.549,27.27
2780.939,342.292,21.485,0.01,113.023,27.913
2781.042,339.11,21.536,0.006,113.567,28.156
2781.146,334.658,21.595,0,112.153,28.585
2781.25,331.752,21.722,0,109.519,28.968
2781.354,331.484,21.787,0,108.095,28.964
2781.458,334.391,21.851,0.005,108.83,28.887
2781.562,339.262,21.911,0.01,109.919,29.005
2781.666,342.612,22.016,0.008,109.464,29.239
2781.77,343.298,22.058,0.004,108.239,29.573
2781.874,340.292,22.094,0.003,108.277,30.057
2781.978,332.738,22.124,0.004,109.158,30.547
2782.082,323.131,22.175,0.004,109.393,30.676
2782.186,314.827,22.2,0.002,108.348,30.051
2782.29,308.743,22.224,0,106.71,28.97
2782.394,305.907,22.245,0,105.636,28.406
2782.498,308.494,22.267,0,105.567,28.757
2782.602,313.649,22.264,0,106.275,29.638
2782.705,318.039,22.252,0,106.819,30.207
2782.809,320.678,22.233,0,106.493,30.566
2782.913,322.648,22.178,0.004,105.501,31.17
2783.017,323.953,22.148,0.009,104.794,31.402
2783.121,324.978,22.119,0.011,104.451,30.581
2783.225,326.708,22.091,0.008,104.367,29.336
2783.329,328.929,22.04,0.008,105.35,28.689
2783.433,332.17,22.016,0.01,107.796,28.777
2783.537,337.702,21.989,0.01,110.027,29.073
2783.641,343.474,21.959,0.005,109.937,29.375
2783.745,346.278,21.897,0.001,109.013,29.803
2783.849,346.56,21.873,0.002,110.765,30.25
2783.953,344.779,21.856,0.007,114.192,30.406
2784.057,340.925,21.85,0.011,115.815,30.458
2784.161,336.305,21.862,0.016,113.63,30.866
2784.265,333.294,21.877,0.02,110.408,31.913
2784.369,331.601,21.897,0.021,108.742,32.824
2784.473,329.84,21.921,0.018,108.024,32.119
2784.577,328.186,21.977,0.013,106.943,30.118
2784.68,327.468,22.006,0.008,105.546,28.74
2784.784,327.084,22.034,0.005,105.054,28.542
2784.888,326.724,22.058,0.002,105.987,29.216
2784.992,326.945,22.092,0,107.797,29.673
2785.096,327.572,22.101,0,109.453,29.477
2785.2,328.57,22.105,0.004,110.534,28.663
2785.304,329.941,22.104,0.008,110.913,27.883
2785.408,330.347,22.099,0.013,111.544,27.705
2785.512,329.659,22.1,0.02,113.203,28.043
2785.616,328.819,22.107,1.951,115.071,28.209
2785.721,327.476,22.123,6.129,116.063,28.179
2785.825,325.37,22.18,7.412,115.617,28.327
2785.929,324.063,22.217,6.78,113.994,28.478
2786.033,324.052,22.255,4.643,112.007,28.407
2786.137,324.561,22.291,1.749,110.439,28.531
2786.241,326.607,22.357,0.181,109.668,29.252
2786.344,330.307,22.388,0.02,109.333,30.377
2786.448,333.761,22.417,0.021,108.851,31.055
2786.552,335.571,22.442,0.53,109.055,31.147
2786.656,336.402,22.476,1.827,110.492,31.078
2786.76,336.884,22.479,2.727,112.439,31.237
2786.865,336.568,22.472,2.172,113.77,31.887
2786.969,333.904,22.456,0.542,113.929,32.68
2787.073,329.31,22.409,0.019,112.689,32.495
2787.176,325.387,22.384,0.014,110.704,30.857
2787.28,323.401,22.363,0.016,109.082,28.932
2787.384,324.3,22.35,0.02,108.614,27.549
2787.488,328.009,22.356,0.02,109.217,26.739
2787.592,331.883,22.376,0.016,110.13,26.39
2787.696,333.421,22.402,0.013,110.641,26.475
2787.8,332.65,22.434,0.011,111.245,26.981
2787.904,330.895,22.495,0.011,112.731,27.631
2788.008,330.642,22.52,0.01,115.165,28.352
2788.112,333.512,22.541,0.012,117.307,29.112
2788.216,337.497,22.56,0.017,117.695,29.656
2788.32,339.734,22.601,0.1,116.614,29.978
2788.424,339.42,22.627,0.791,114.132,30.204
2788.528,336.319,22.657,1.508,110.213,30.255
2788.632,331.211,22.689,1.535,106.001,30.013
2788.736,326.777,22.752,0.731,103.967,29.755
2788.84,324.931,22.777,0.086,105.156,29.967
2788.944,325.77,22.797,0.019,107.921,30.751
2789.047,328.895,22.813,0.017,109.215,31.662
2789.151,332.582,22.838,0.018,108.318,32.096
2789.255,335.206,22.849,0.021,106.761,31.46
2789.36,336.607,22.858,0.213,106.412,30.316
2789.464,336.938,22.864,0.424,106.631,29.417
2789.568,336.212,22.86,0.296,106.534,29.192
2789.672,335.949,22.849,0.025,106.986,29.588
2789.776,337.138,22.834,0.017,108.999,30.561
2789.88,339.746,22.816,0.012,111.72,31.877
2789.985,343.939,22.777,0.01,113.281,32.976
2790.089,348.817,22.754,0.011,113.072,33.238
2790.193,351.12,22.728,0.012,111.418,32.837
2790.297,350.775,22.697,0.015,110.024,32.191
2790.401,349.713,22.624,0.02,110.008,31.606
2790.506,346.914,22.587,0.251,111.028,31.389
2790.61,342.361,22.558,0.612,111.16,31.602
2790.714,338.429,22.541,0.386,109.876,32.155
2790.818,334.783,22.566,0.021,108.736,33.006
2790.922,329.932,22.612,0.016,108.096,34.019
2791.026,326.121,22.679,0.012,106.995,34.197
2791.13,325.559,22.762,0.011,106.261,32.858
2791.234,327.489,22.961,0.01,107.317,31.15
2791.338,331.085,23.069,0.009,110.216,30.491
2791.442,335.606,23.182,0.012,112.9,30.583
2791.546,340.581,23.296,0.02,114.058,30.596
2791.65,344.185,23.52,0.762,114.002,30.346
2791.754,345.649,23.627,1.453,113.577,30.54
2791.858,347.168,23.728,0.847,112.502,31.546
2791.962,348.751,23.821,0.223,110.56,32.529
2792.066,346.586,23.97,0.118,108.421,32.757
2792.17,340.121,24.021,0.119,107.022,32.02
2792.274,331.716,24.055,0.021,107.002,30.907
2792.379,322.679,24.077,0.018,108.095,29.822
2792.483,316.456,24.111,0.016,110.039,28.96
2792.587,315.45,24.135,0.017,111.884,28.489
2792.691,317.94,24.167,0.019,112.497,28.488
2792.795,323.597,24.206,0.018,111.566,29.063
2792.899,330.431,24.302,0.014,110.543,30.131
2793.003,335.831,24.354,0.01,110.057,31.017
2793.107,341.352,24.407,0.008,109.526,31.156
2793.211,347.802,24.459,0.009,108.507,31.209
2793.315,352.376,24.545,0.007,107.348,32.379
2793.419,354.026,24.58,0.002,107.12,34.322
2793.523,351.625,24.609,0,107.631,35.49
2793.627,346.665,24.636,0,107.95,35.322
2793.731,346.993,24.673,0,108.051,35.323
2793.835,350.844,24.677,0,108.032,35.81
2793.939,356.545,24.664,0.001,107.93,35.625
2794.043,367.891,24.634,0.001,108.528,34.434
2794.147,375.088,24.527,0.001,109.732,33.343
2794.251,367.841,24.457,0,111.569,33.261
2794.355,362.151,24.382,0,113.886,33.48
2794.459,361.303,24.301,0,115.54,32.693
2794.563,354.475,24.122,0.005,114.746,31.099
2794.667,348.303,24.022,0.013,112.002,29.89
2794.771,347.279,23.915,0.015,109.731,29.635
2794.875,344.166,23.801,0.012,110.434,29.691
2794.978,339.319,23.566,0.005,112.257,29.593
2795.082,337.662,23.452,0,112.826,29.617
2795.186,338.348,23.343,0,112.482,29.877
2795.29,338.299,23.244,0.001,112.368,29.878
2795.394,337.005,23.072,0.004,112.976,29.49
2795.498,336.649,22.999,0.004,114.36,29.244
2795.602,339.386,22.935,0.003,116.333,29.493
2795.706,344.112,22.879,0.006,117.654,29.892
2795.81,347.838,22.797,0.013,117.299,30.155
2795.914,349.096,22.773,0.017,115.774,30.473
2796.018,348.827,22.761,0.016,114.125,30.814
