DGA,POR,Y
2.737,11.998,2
2.743,11.754,2
2.753,11.576,2
2.762,11.613,2
2.766,11.885,2
2.76,12.396,2
2.751,13.04,2
2.745,13.698,2
2.739,14.457,2
2.727,15.321,2
2.711,16.147,2
2.702,16.377,2
2.707,15.774,2
2.72,14.64,2
2.736,13.507,2
2.749,12.897,2
2.756,12.915,2
2.757,13.21,2
2.756,13.286,2
2.758,13.135,2
2.767,12.616,2
2.779,11.927,2
2.791,11.374,2
2.801,11.311,2
2.811,11.617,2
2.822,11.919,2
2.839,11.605,2
2.855,10.383,2
2.875,8.944,2
2.893,6.184,1
2.908,2.774,1
2.924,0.534,1
2.95,0.017,1
2.983,0.006,1
2.988,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.979,0.004,1
2.94,0.012,1
2.927,0.014,1
2.935,0.013,1
2.962,0.007,1
2.995,0.001,1
2.994,0.001,1
2.939,0.012,1
2.878,0.272,1
2.867,4.38,1
2.855,6.818,1
2.864,6.753,1
2.882,4.678,1
2.9,1.863,1
2.91,0.636,1
2.915,0.256,1
2.924,0.031,1
2.945,0.015,1
2.979,0.006,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,2
2.931,0.08,2
2.846,6.344,2
2.789,7.967,2
2.763,8.348,2
2.758,8.148,2
2.769,7.677,2
2.795,7.048,2
2.836,5.944,1
2.881,2.323,1
2.913,0.188,1
2.922,0.043,1
2.936,0.02,1
2.961,0.013,1
2.976,0.008,1
2.95,0.018,1
2.91,1.807,1
2.89,4.551,1
2.897,3.292,1
2.925,0.273,1
2.955,0.015,1
2.968,0.011,1
2.983,0.006,1
3,0,1
3,0,1
2.991,0.002,1
2.969,0.009,1
2.963,0.013,1
2.958,0.014,1
2.938,0.021,1
2.91,1.924,1
2.889,5.384,1
2.881,6.041,1
2.893,3.604,1
2.936,0.021,1
2.975,0.008,1
3,0,1
2.985,0.003,1
2.93,0.014,1
2.875,0.14,1
2.859,3.511,2
2.814,7.462,2
2.772,10.436,2
2.747,12.083,2
2.736,12.507,2
2.73,12.419,2
2.726,12.33,2
2.742,12.409,2
2.774,11.375,2
2.828,9.284,2
2.882,4.904,2
2.911,1.289,2
2.918,0.779,1
2.916,1.053,1
2.923,0.545,1
2.948,0.018,1
2.977,0.006,1
2.979,0.004,1
2.954,0.014,1
2.925,0.355,1
2.916,1.199,1
2.927,0.4,1
2.959,0.015,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.96,0.014,1
2.924,0.462,1
2.903,1.262,1
2.903,0.927,1
2.916,0.301,1
2.934,0.021,1
2.942,0.02,1
2.937,0.028,1
2.928,0.136,1
2.918,0.201,1
2.907,0.411,1
2.9,0.797,1
2.905,0.631,1
2.924,0.044,1
2.947,0.014,1
2.95,0.009,1
2.949,0.01,1
2.954,0.01,1
2.944,0.012,1
2.912,0.09,1
2.857,5.698,1
2.798,9.395,1
2.761,11.675,4
2.746,12.826,4
2.739,13.493,4
2.733,14.617,4
2.726,16.549,4
2.718,18.831,4
2.714,20.285,4
2.721,20.608,4
2.723,20.382,4
2.719,20.17,4
2.708,20.328,4
2.705,20.626,4
2.708,20.972,4
2.713,21.225,4
2.711,21.576,4
2.7,21.743,4
2.698,21.94,4
2.69,21.909,4
2.692,22.096,4
2.685,22.089,4
2.687,22.315,4
2.69,22.654,4
2.686,22.943,4
2.679,23.063,4
2.679,22.81,4
2.655,20.836,4
2.632,17.789,4
2.654,15.098,4
2.687,12.484,4
2.705,9.785,4
2.737,7.728,4
2.798,5.696,4
2.844,1.954,4
2.905,0.02,4
2.939,0.016,4
2.937,0.018,4
2.924,0.042,1
2.92,0.054,1
2.925,0.021,1
2.916,0.031,1
2.9,0.723,1
2.88,2.737,1
2.868,4.419,1
2.864,5.023,1
2.869,4.573,1
2.88,3.315,1
2.891,2.094,1
2.895,1.612,1
2.89,1.899,1
2.883,2.562,1
2.875,3.594,1
2.872,4.406,1
2.879,3.951,1
2.899,1.452,1
2.937,0.019,1
2.974,0.007,1
2.978,0.005,1
2.968,0.01,1
2.954,0.015,1
2.952,0.015,1
2.959,0.012,1
2.963,0.007,1
2.978,0.004,1
2.986,0.003,1
2.997,0.001,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.998,0,1
2.935,0.019,1
2.911,0.631,1
2.917,0.377,1
2.934,0.021,1
2.931,0.021,1
2.92,0.251,1
2.922,0.17,1
2.935,0.02,1
2.938,0.019,1
2.932,0.021,1
2.937,0.019,1
2.96,0.012,1
2.976,0.007,1
2.964,0.011,1
2.927,0.021,1
2.889,1.833,1
2.861,4.506,1
2.844,5.506,2
2.826,6.059,2
2.806,7.778,2
2.778,9.727,2
2.767,10.404,2
2.78,9.299,2
2.816,6.976,2
2.853,3.915,2
2.867,1.712,1
2.875,2.625,1
2.874,4.488,1
2.869,5.594,1
2.868,5.289,1
2.874,4.107,1
2.884,2.714,1
2.886,2.595,1
2.859,5.607,2
2.803,8.809,2
2.758,11.514,2
2.739,12.74,2
2.74,12.396,2
2.754,11.349,2
2.782,10.316,2
2.826,9.336,2
2.878,7.337,1
2.918,0.983,1
2.958,0.013,1
2.975,0.005,1
2.959,0.008,1
2.931,0.02,1
2.892,2.271,1
2.856,6.917,1
2.822,8.571,2
2.804,9.417,2
2.806,9.268,2
2.82,8.532,2
2.835,7.862,2
2.841,7.504,2
2.836,7.392,2
2.81,8.009,2
2.771,9.209,2
2.738,10.303,2
2.73,10.88,2
2.746,10.992,2
2.787,10.335,2
2.848,8.369,2
2.908,2,2
2.962,0.013,2
2.986,0.005,1
2.999,0,1
2.981,0.007,1
2.969,0.011,1
2.973,0.01,1
2.986,0.005,1
2.991,0.003,1
2.98,0.007,1
2.959,0.014,1
2.944,0.019,1
2.942,0.019,1
2.953,0.016,1
2.962,0.013,1
2.964,0.013,1
2.957,0.015,1
2.945,0.018,1
2.945,0.019,1
2.958,0.015,1
2.977,0.008,1
2.975,0.009,1
2.943,0.018,1
2.907,0.532,1
2.893,1.179,1
2.897,0.702,1
2.907,0.087,1
2.921,0.017,1
2.951,0.009,1
2.984,0.003,1
2.99,0.002,1
2.98,0.004,1
2.979,0.004,1
2.986,0.003,1
2.983,0.003,1
2.956,0.008,1
2.918,0.017,1
2.907,0.228,1
2.894,1.155,1
2.89,1.659,1
2.898,1.248,1
2.913,0.399,1
2.934,0.02,1
2.953,0.013,1
2.959,0.009,1
2.97,0.006,1
2.988,0.002,1
2.997,0.001,1
2.973,0.005,1
2.956,0.015,1
2.934,0.096,1
2.932,0.183,1
2.952,0.017,1
2.991,0.003,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.991,0.003,1
2.983,0.006,1
2.995,0.002,1
3,0,1
3,0,1
3,0,1
2.987,0.004,1
2.971,0.01,1
2.968,0.011,1
2.977,0.008,1
2.994,0.002,1
3,0,1
3,0,1
2.995,0.002,1
2.986,0.005,1
2.983,0.006,1
2.986,0.005,1
2.993,0.003,1
2.999,0,1
2.999,0,1
2.997,0.001,1
2.999,0,1
3,0,1
2.997,0.001,1
2.995,0.002,1
2.995,0.002,1
2.992,0.003,1
2.977,0.008,1
2.953,0.016,1
2.925,0.519,1
2.9,3.351,1
2.872,4.59,1
2.865,2.957,1
2.846,0.032,1
2.897,0.021,1
2.921,0.016,1
2.913,0.018,1
2.883,0.024,1
2.852,0.029,1
2.862,0.709,1
2.888,1.76,1
2.897,1.79,1
2.898,1.552,1
2.896,1.264,1
2.899,0.824,1
2.905,0.192,1
2.915,0.018,1
2.929,0.013,1
2.924,0.017,1
2.908,0.479,1
2.891,2.351,1
2.89,2.847,1
2.9,1.542,1
2.917,0.22,1
2.936,0.017,1
2.938,0.013,1
2.946,0.013,1
2.941,0.018,1
2.93,0.031,1
2.919,0.232,1
2.91,0.485,1
2.906,0.607,1
2.912,0.261,1
2.932,0.019,1
2.941,0.011,1
2.968,0.006,1
2.975,0.005,1
2.971,0.006,1
2.977,0.007,1
2.974,0.009,1
2.961,0.012,1
2.934,0.02,1
2.906,0.608,1
2.896,1.379,1
2.904,0.676,1
2.919,0.077,1
2.93,0.02,1
2.936,0.018,1
2.934,0.018,1
2.931,0.02,1
2.926,0.025,1
2.929,0.024,1
2.934,0.021,1
2.933,0.021,1
2.927,0.055,1
2.925,0.045,1
2.926,0.021,1
2.93,0.02,1
2.93,0.019,1
2.891,2.148,1
2.879,3.996,2
2.837,7.782,2
2.777,10.776,2
2.731,13.009,2
2.707,13.803,2
2.7,13.435,2
2.714,12.137,2
2.752,10.27,2
2.808,8.067,1
2.854,6.526,1
2.878,4.768,1
2.888,3.201,1
2.903,1.246,1
2.919,0.171,1
2.925,0.021,1
2.907,0.281,1
2.892,1.372,1
2.885,2.518,1
2.889,2.351,1
2.903,1.012,1
2.921,0.098,1
2.932,0.019,1
2.935,0.018,1
2.933,0.019,1
2.941,0.019,1
2.95,0.017,1
2.956,0.015,1
2.958,0.014,1
2.954,0.016,1
2.95,0.017,1
2.945,0.019,1
2.939,0.021,1
2.926,0.326,1
2.906,2.143,1
2.883,5.531,1
2.873,7.413,1
2.878,7.197,1
2.895,4.873,1
2.911,1.834,1
2.929,0.232,1
2.951,0.017,1
2.977,0.008,1
2.998,0.001,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.995,0.002,1
2.993,0.002,1
2.98,0.007,1
2.959,0.014,1
2.951,0.017,1
2.956,0.015,1
2.958,0.013,1
2.954,0.015,1
2.949,0.017,1
2.944,0.019,1
2.94,0.02,1
2.932,0.04,1
2.919,0.328,1
2.909,0.985,1
2.912,0.993,1
2.928,0.239,1
2.943,0.02,1
2.953,0.016,1
2.964,0.012,1
2.977,0.008,1
2.981,0.007,1
2.979,0.007,1
2.977,0.008,1
2.973,0.009,1
2.972,0.01,1
2.976,0.009,1
2.984,0.006,1
2.995,0.002,1
3,0,1
3,0,1
3,0,1
2.994,0.002,1
2.986,0.005,1
2.969,0.011,1
2.936,0.061,1
2.914,1.759,1
2.909,2.37,1
2.92,0.801,1
2.938,0.021,1
2.953,0.016,1
2.962,0.013,1
2.968,0.011,1
2.976,0.008,1
2.988,0.004,1
2.997,0.001,1
2.994,0.002,1
2.984,0.006,1
2.976,0.008,1
2.975,0.009,1
2.974,0.009,1
2.972,0.01,1
2.965,0.012,1
2.953,0.016,1
2.943,0.02,1
2.946,0.019,1
2.959,0.014,1
2.975,0.009,1
2.981,0.007,1
2.974,0.009,1
2.968,0.011,1
2.966,0.011,1
2.96,0.011,1
2.942,0.017,1
2.923,0.103,1
2.912,0.56,1
2.909,0.696,1
2.912,0.437,1
2.925,0.03,1
2.948,0.015,1
2.963,0.008,1
2.977,0.007,1
2.978,0.008,1
2.981,0.007,1
2.987,0.004,1
2.991,0.003,1
2.989,0.004,1
2.98,0.007,1
2.968,0.011,1
2.96,0.014,1
2.956,0.015,1
2.952,0.017,1
2.941,0.02,1
2.933,0.051,1
2.937,0.021,1
2.951,0.017,1
2.965,0.012,1
2.975,0.008,1
2.986,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
2.99,0.003,1
2.973,0.01,1
2.963,0.013,1
2.963,0.013,1
2.964,0.013,1
2.961,0.014,1
2.955,0.015,1
2.953,0.016,1
2.959,0.014,1
2.97,0.01,1
2.981,0.007,1
2.994,0.002,1
3,0,1
3,0,1
2.992,0.003,1
2.982,0.006,1
2.985,0.005,1
3,0,1
3,0,1
2.997,0.001,1
2.961,0.013,1
2.929,0.092,1
2.917,0.619,1
2.918,0.675,1
2.922,0.413,1
2.926,0.186,1
2.926,0.106,1
2.925,0.09,1
2.928,0.057,1
2.937,0.02,1
2.95,0.017,1
2.96,0.014,1
2.955,0.016,1
2.939,0.021,1
2.933,0.073,1
2.943,0.02,1
2.956,0.015,1
2.959,0.014,1
2.955,0.016,1
2.951,0.017,1
2.943,0.019,1
2.937,0.029,1
2.944,0.02,1
2.962,0.013,1
2.983,0.006,1
2.991,0.003,1
2.986,0.005,1
2.975,0.009,1
2.964,0.012,1
2.958,0.014,1
2.953,0.016,1
2.941,0.02,1
2.933,0.093,1
2.943,0.02,1
2.964,0.012,1
2.985,0.005,1
2.99,0.004,1
2.989,0.004,1
2.987,0.005,1
2.988,0.004,1
2.992,0.003,1
2.997,0.001,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.994,0.002,1
2.991,0.003,1
2.987,0.004,1
2.975,0.009,1
2.956,0.015,1
2.94,0.021,1
2.934,0.104,1
2.937,0.041,1
2.944,0.02,1
2.949,0.018,1
2.947,0.018,1
2.947,0.018,1
2.957,0.015,1
2.974,0.009,1
2.989,0.004,1
2.996,0.002,1
3,0,1
3,0,1
3,0,1
3,0,1
2.997,0.001,1
2.997,0.001,1
3,0,1
3,0,1
3,0,1
2.968,0.011,1
2.949,0.017,1
2.956,0.015,1
2.978,0.008,1
2.995,0.002,1
2.999,0,1
2.999,0,1
3,0,1
3,0,1
2.997,0.001,1
2.988,0.004,1
2.984,0.006,1
2.992,0.003,1
3,0,1
3,0,1
2.998,0.001,1
2.967,0.012,1
2.942,0.02,1
2.938,0.025,1
2.949,0.018,1
2.962,0.013,1
2.96,0.014,1
2.948,0.018,1
2.94,0.021,1
2.946,0.019,1
2.962,0.013,1
2.976,0.008,1
2.981,0.007,1
2.98,0.007,1
2.981,0.007,1
2.99,0.004,1
2.999,0,1
3,0,1
2.994,0.002,1
2.985,0.005,1
2.971,0.01,1
2.952,0.017,1
2.933,0.136,1
2.925,0.421,1
2.927,0.253,1
2.939,0.021,1
2.955,0.015,1
2.976,0.009,1
2.993,0.002,1
2.997,0.001,1
2.987,0.004,1
2.974,0.009,1
2.968,0.011,1
2.97,0.01,1
2.978,0.008,1
2.989,0.004,1
3,0,1
3,0,1
2.988,0.004,1
2.968,0.011,1
2.956,0.015,1
2.958,0.015,1
2.971,0.01,1
2.983,0.006,1
2.987,0.005,1
2.983,0.006,1
2.98,0.007,1
2.98,0.007,1
2.988,0.004,1
2.997,0.001,1
2.997,0.001,1
2.986,0.005,1
2.973,0.009,1
2.965,0.012,1
2.966,0.012,1
2.969,0.011,1
2.968,0.011,1
2.962,0.013,1
2.955,0.015,1
2.954,0.016,1
2.951,0.017,1
2.941,0.02,1
2.929,0.175,1
2.924,0.449,1
2.929,0.223,1
2.942,0.02,1
2.955,0.015,1
2.962,0.013,1
2.966,0.012,1
2.973,0.009,1
2.976,0.008,1
2.971,0.01,1
2.967,0.011,1
2.972,0.01,1
2.985,0.005,1
2.999,0,1
3,0,1
2.998,0.001,1
2.987,0.005,1
2.981,0.007,1
2.983,0.006,1
2.984,0.006,1
2.979,0.007,1
2.975,0.009,1
2.979,0.007,1
2.989,0.004,1
2.998,0.001,1
2.997,0.001,1
2.992,0.003,1
2.99,0.003,1
2.992,0.003,1
2.986,0.005,1
2.968,0.011,1
2.953,0.016,1
2.947,0.018,1
2.946,0.019,1
2.944,0.02,1
2.941,0.021,1
2.943,0.02,1
2.952,0.017,1
2.968,0.011,1
2.983,0.006,1
2.991,0.003,1
2.988,0.004,1
2.976,0.009,1
2.961,0.013,1
2.951,0.017,1
2.946,0.019,1
2.946,0.019,1
2.948,0.018,1
2.95,0.017,1
2.952,0.016,1
2.963,0.013,1
2.983,0.006,1
3,0,1
3,0,1
3,0,1
2.992,0.003,1
2.984,0.006,1
2.979,0.007,1
2.982,0.006,1
2.991,0.003,1
2.996,0.002,1
2.98,0.007,1
2.947,0.018,1
2.92,0.884,1
2.907,2.487,1
2.904,3.005,1
2.907,2.299,1
2.921,0.682,1
2.947,0.018,1
2.973,0.009,1
2.986,0.005,1
2.993,0.003,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.997,0.001,1
2.99,0.003,1
2.987,0.005,1
2.989,0.004,1
2.99,0.004,1
2.987,0.005,1
2.986,0.005,1
2.989,0.004,1
2.988,0.004,1
2.981,0.007,1
2.977,0.008,1
2.983,0.006,1
2.99,0.004,1
2.989,0.004,1
2.988,0.004,1
2.997,0.001,1
3,0,1
3,0,1
3,0,1
2.986,0.005,1
2.968,0.011,1
2.963,0.013,1
2.972,0.01,1
2.987,0.005,1
2.989,0.004,1
2.973,0.009,1
2.955,0.016,1
2.95,0.017,1
2.96,0.014,1
2.974,0.009,1
2.988,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.999,0,1
2.985,0.005,1
2.977,0.008,1
2.983,0.006,1
2.995,0.002,1
2.997,0.001,1
2.985,0.005,1
2.972,0.01,1
2.97,0.01,1
2.978,0.008,1
2.991,0.003,1
3,0,1
3,0,1
3,0,1
2.999,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.996,0.002,1
2.99,0.003,1
2.985,0.005,1
2.978,0.008,1
2.974,0.009,1
2.977,0.008,1
2.983,0.006,1
2.985,0.005,1
2.985,0.005,1
2.983,0.006,1
2.982,0.006,1
2.976,0.009,1
2.966,0.012,1
2.965,0.012,1
2.977,0.008,1
2.986,0.005,1
2.978,0.008,1
2.958,0.014,1
2.947,0.018,1
2.949,0.017,1
2.958,0.014,1
2.963,0.013,1
2.968,0.011,1
2.972,0.01,1
2.977,0.008,1
2.988,0.004,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.999,0,1
2.978,0.008,1
2.935,0.073,1
2.865,6.322,2
2.78,9.398,2
2.736,10.923,2
2.727,11.609,2
2.747,11.452,2
2.782,10.313,2
2.82,8.443,2
2.841,7.184,2
2.848,6.852,2
2.849,7.043,2
2.851,7.226,2
2.855,7.161,2
2.858,6.941,2
2.857,6.964,2
2.851,7.384,2
2.846,7.946,2
2.845,8.081,2
2.849,7.702,2
2.861,6.717,2
2.881,4.298,2
2.907,1.232,1
2.939,0.021,1
2.968,0.011,1
2.997,0.001,1
3,0,1
3,0,1
3,0,1
2.999,0,1
2.991,0.003,1
2.989,0.004,1
2.993,0.002,1
2.998,0.001,1
3,0,1
2.996,0.001,1
2.988,0.002,1
2.979,0.006,1
2.959,0.011,1
2.932,0.015,1
2.919,0.017,1
2.924,0.018,1
2.937,0.017,1
2.942,0.016,1
2.941,0.015,1
2.94,0.013,1
2.933,0.013,1
2.923,0.015,1
2.911,0.018,1
2.917,0.02,1
2.93,0.02,1
2.941,0.017,1
2.95,0.012,1
2.959,0.008,1
3,0,1
2.965,0.007,1
2.902,0.541,1
2.849,4.998,1
2.816,6.136,1
2.805,6.422,1
2.802,6.316,1
2.788,6.686,1
2.763,7.524,2
2.741,7.901,2
2.722,7.98,2
2.705,8.454,2
2.692,9.263,2
2.692,10.017,2
2.703,10.108,2
2.725,9.462,2
2.757,8.285,2
2.8,6.579,2
2.842,4.35,2
2.86,1.565,2
2.862,0.822,1
2.863,1.421,1
2.858,3.225,1
2.849,5.371,1
2.844,6.833,1
2.853,7.651,1
2.876,6.394,1
2.901,1.638,1
2.935,0.018,1
2.952,0.009,1
2.976,0.005,1
2.986,0.003,1
2.976,0.005,1
2.927,0.014,1
2.878,0.354,1
2.86,4.486,1
2.83,6.627,4
2.808,7.469,4
2.8,7.908,4
2.8,8.122,4
2.791,9.062,4
2.762,10.623,4
2.734,11.582,4
2.729,11.255,4
2.751,10.05,4
2.795,8.272,4
2.83,7.044,4
2.828,7.643,4
2.807,9.256,4
2.797,10.364,4
2.796,10.981,4
2.791,11.931,4
2.774,13.449,4
2.752,15.16,4
2.73,16.847,4
2.707,18.38,4
2.69,19.515,4
2.681,19.91,4
2.682,19.506,4
2.685,18.516,4
2.702,17.437,4
2.709,16.385,4
2.709,15.353,4
2.727,14.514,4
2.751,12.927,4
2.789,10.64,4
2.839,7.884,4
2.89,3.009,4
2.942,0.018,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.982,0.006,1
2.976,0.009,1
2.988,0.004,1
2.992,0.003,1
2.984,0.006,1
2.998,0.001,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.979,0.007,1
2.906,2.068,1
2.83,8.743,1
2.791,10.122,1
2.796,8.668,1
2.818,5.778,1
2.813,4.686,1
2.799,5.069,1
2.807,5.298,2
2.816,5.005,2
2.817,5.28,2
2.815,5.543,2
2.816,5.701,2
2.82,5.923,2
2.823,6.277,2
2.824,6.541,2
2.815,7.117,2
2.785,8.325,2
2.748,9.48,2
2.726,10.154,2
2.721,10.662,2
2.735,10.439,2
2.749,9.165,2
2.754,8.783,2
2.74,8.835,2
2.728,8.54,2
2.725,8.302,2
2.728,8.404,2
2.739,8.744,2
2.762,8.746,2
2.799,8.023,2
2.837,6.815,2
2.854,5.682,2
2.84,6.357,2
2.816,7.114,2
2.803,7.327,2
2.812,6.625,1
2.84,5.222,1
2.864,1.567,1
2.881,0.333,1
2.904,0.441,1
2.906,0.526,1
2.919,0.1,1
2.968,0.006,1
2.988,0.002,1
2.971,0.006,1
2.927,0.015,1
2.912,0.124,1
2.897,0.516,1
2.882,0.51,1
2.866,0.35,1
2.86,0.187,1
2.866,0.135,1
2.879,0.338,1
2.89,1.156,1
2.883,1.88,1
2.884,1.665,1
2.891,1.035,1
2.898,0.659,1
2.898,0.636,1
2.891,1.013,1
2.878,2.195,1
2.863,4.159,1
2.851,5.649,1
2.848,5.845,1
2.851,4.353,1
2.841,0.804,1
2.871,0.025,1
2.93,0.014,1
2.984,0.003,1
3,0,1
2.987,0.003,1
2.932,0.013,1
2.915,0.021,1
2.908,0.036,1
2.908,0.02,1
2.927,0.015,1
2.956,0.011,1
2.968,0.009,1
2.963,0.011,1
2.949,0.014,1
2.932,0.019,1
2.921,0.081,1
2.92,0.146,1
2.929,0.021,1
2.93,0.015,1
2.954,0.009,1
2.983,0.003,1
2.998,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.986,0.005,1
2.968,0.011,1
2.963,0.013,1
2.975,0.009,1
2.992,0.002,1
3,0,1
2.994,0.001,1
2.968,0.006,1
2.966,0.01,1
2.98,0.006,1
3,0,1
3,0,1
3,0,1
2.97,0.009,1
2.884,4.583,1
2.83,8.484,1
2.796,9.269,1
2.777,8.977,1
2.767,8.432,4
2.767,8.082,4
2.777,7.976,4
2.794,8.122,4
2.808,8.472,4
2.814,8.774,4
2.815,8.781,4
2.813,8.566,4
2.808,8.371,4
2.799,8.505,4
2.787,9.049,4
2.777,9.733,4
2.773,10.259,4
2.78,10.009,4
2.803,8.842,4
2.843,6.643,4
2.891,1.441,4
2.934,0.013,4
2.981,0.004,4
2.942,0.011,4
2.901,0.528,1
2.875,4.665,1
2.863,5.856,1
2.872,3.913,1
2.902,0.532,1
2.912,0.021,1
2.892,1.404,1
2.816,9.278,1
2.742,14.214,4
2.701,17.124,4
2.691,18.204,4
2.7,17.84,4
2.715,16.901,4
2.726,15.859,4
2.737,14.65,4
2.756,12.95,4
2.788,10.626,4
2.83,8.021,4
2.859,5.699,4
2.846,3.821,4
2.842,4.818,1
2.846,6.01,1
2.849,6.284,1
2.859,5.482,1
2.871,3.997,1
2.88,3.005,1
2.881,3.442,1
2.876,4.594,1
2.868,5.714,1
2.852,6.907,1
2.831,7.514,1
2.814,7.999,1
2.805,8.398,1
2.799,9.018,1
2.792,9.9,1
2.785,10.766,1
2.781,11.632,4
2.771,12.57,4
2.758,14.208,4
2.729,16.012,4
2.697,17.581,4
2.682,17.762,4
2.688,16.741,4
2.721,14.291,4
2.771,10.645,4
2.838,6.725,4
2.889,0.166,4
2.896,0.194,4
2.914,0.017,1
2.945,0.01,1
2.991,0.002,1
3,0,1
2.987,0.005,1
2.962,0.013,1
2.948,0.018,1
2.938,0.044,1
2.926,0.507,1
2.914,1.381,1
2.903,1.61,1
2.903,1.073,1
2.911,0.529,1
2.92,0.21,1
2.938,0.019,1
2.975,0.007,1
3,0,1
2.987,0.003,1
2.901,1.601,1
2.818,11.151,1
2.754,15.772,4
2.725,18.448,4
2.712,19.381,4
2.706,19.569,4
2.701,19.338,4
2.699,19.092,4
2.697,18.593,4
2.696,18.153,4
2.697,17.491,4
2.702,16.39,4
2.714,14.568,4
2.738,12.397,4
2.765,10.355,4
2.785,9.136,4
2.782,9.306,4
2.759,10.386,4
2.736,11.365,1
2.729,11.55,1
2.741,10.868,1
2.772,9.257,1
2.794,7.538,1
2.8,7.152,1
2.788,7.46,1
2.788,7.382,1
2.8,7.013,1
2.832,5.863,1
2.88,1.726,1
2.939,0.012,1
3,0,1
3,0,1
2.989,0.002,1
2.945,0.016,1
2.905,1.123,1
2.883,3.917,1
2.886,3.455,1
2.912,0.438,1
2.947,0.011,1
2.981,0.004,1
2.948,0.01,1
2.935,0.019,1
2.929,0.021,1
2.946,0.015,1
2.973,0.005,1
3,0,1
3,0,1
3,0,1
2.989,0.002,1
2.944,0.011,1
2.917,0.017,1
2.899,0.021,1
2.903,0.022,1
2.908,0.022,1
2.911,0.021,1
2.905,0.023,1
2.888,0.394,1
2.871,2.311,1
2.847,4.33,1
2.839,5.148,1
2.845,4.874,1
2.855,4.168,1
2.861,4.147,1
2.855,5.026,1
2.847,5.722,1
2.845,5.999,1
2.853,5.893,1
2.865,5.097,1
2.879,3.187,1
2.886,1.802,1
2.887,1.378,1
2.89,0.937,1
2.883,0.356,1
2.874,0.774,1
2.847,5.293,4
2.792,8.753,4
2.748,11.201,4
2.723,13.042,4
2.71,14.651,4
2.705,15.514,4
2.712,14.99,4
2.735,13.011,4
2.773,10.168,1
2.812,7.617,1
2.836,6.128,1
2.931,0.014,1
2.923,0.015,1
2.907,0.019,1
2.886,0.023,1
2.877,0.025,1
2.895,0.021,1
2.94,0.012,1
2.985,0.003,1
3,0,1
3,0,1
3,0,1
3,0,1
2.988,0.002,1
2.959,0.008,1
2.928,0.015,1
2.908,0.019,1
2.899,0.021,1
2.901,0.02,1
2.909,0.018,1
2.927,0.015,1
2.948,0.01,1
2.954,0.009,1
2.944,0.011,1
2.939,0.012,1
2.951,0.01,1
2.973,0.005,1
2.983,0.003,1
2.978,0.004,1
2.966,0.007,1
2.953,0.01,1
2.943,0.012,1
2.94,0.012,1
2.943,0.011,1
2.945,0.01,1
2.94,0.011,1
2.932,0.013,1
2.925,0.014,1
2.921,0.015,1
2.919,0.016,1
2.917,0.016,1
2.921,0.015,1
2.936,0.012,1
2.954,0.009,1
2.961,0.008,1
2.955,0.009,1
2.948,0.01,1
2.953,0.009,1
2.964,0.007,1
2.973,0.005,1
2.982,0.004,1
2.986,0.003,1
2.976,0.005,1
2.954,0.009,1
2.93,0.014,1
2.915,0.017,1
2.911,0.018,1
2.922,0.015,1
2.941,0.011,1
2.957,0.008,1
2.959,0.008,1
2.952,0.009,1
2.944,0.011,1
2.948,0.011,1
2.953,0.009,1
2.967,0.007,1
2.974,0.005,1
2.966,0.007,1
2.944,0.011,1
2.921,0.016,1
2.906,0.019,1
2.906,0.019,1
2.911,0.018,1
2.913,0.018,1
2.915,0.018,1
2.916,0.019,1
2.916,0.019,1
2.92,0.02,1
2.929,0.019,1
2.944,0.015,1
2.95,0.012,1
2.953,0.01,1
2.957,0.009,1
2.966,0.007,1
2.978,0.004,1
2.993,0.001,1
3,0,1
3,0,1
3,0,1
3,0,1
2.99,0.002,1
2.98,0.004,1
2.978,0.004,1
2.98,0.004,1
2.98,0.004,1
2.98,0.004,1
2.983,0.003,1
2.991,0.002,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
3,0,1
2.997,0.001,1
