TVD,SP1,DGA,QT,DEV,TENS,RT1,POR,RA45,PE,M4R2,GR1,AC,QCAL,RXO,M1RX,CNL,CN,KTH,RMSL,Y
2571.81,34.35,2.707,0.341,35.25,1293.2,5.426,19.141,1.096,8.165,2.744,82.543,320,0.998,2.403,3.237,23.028,22.235,72.969,1.489,4
2571.912,33.375,2.705,0.34,35.25,1291.109,5.581,19.74,1.113,8.104,2.637,81.458,321.742,0.998,2.305,2.946,23.369,22.568,74.585,1.587,4
2572.014,32.848,2.694,0.339,35.244,1290.411,5.768,19.933,1.13,8.076,2.568,79.127,309.254,0.998,2.305,2.517,23.187,22.39,75.679,1.698,4
2572.116,32.302,2.685,0.338,35.239,1291.109,6.206,19.276,1.156,8.115,2.54,77.735,286.691,0.999,2.311,2.208,21.503,20.748,75.701,2.056,4
2572.218,31.745,2.685,0.337,35.253,1294.594,6.43,17.085,1.16,8.188,2.55,78.175,261.124,0.999,2.366,3.305,18.225,17.553,74.166,3.287,4
2572.32,30.645,2.685,0.335,35.275,1302.96,6.63,14.64,1.164,8.333,2.593,79.342,237.788,0.999,2.559,5.952,15.435,14.835,71.797,6.087,4
2572.422,30.128,2.684,0.334,35.303,1311.326,6.795,13.151,1.173,8.661,2.668,79.626,223.709,0.999,2.91,8.389,14.112,13.547,69.807,6.993,4
2572.524,29.646,2.679,0.333,35.353,1323.177,6.967,13.114,1.197,8.9,2.768,78.643,222.182,0.999,3.261,9.003,14.215,13.647,69.845,5.056,4
2572.627,29.203,2.678,0.31,35.375,1328.057,6.972,14.147,1.205,8.623,2.883,77.731,234.372,0.999,3.457,5.656,14.949,14.362,72.224,2.186,4
2572.729,28.415,2.677,0.287,35.397,1330.846,6.934,15.478,1.197,7.723,3.003,77.968,256.754,0.999,3.419,6.36,15.805,15.195,75.598,2.175,4
2572.831,28.051,2.687,0.264,35.414,1330.149,6.863,16.704,1.173,6.528,3.114,78.693,283.282,0.999,3.24,7.165,16.699,16.066,78.256,1.862,4
2572.933,27.696,2.687,0.24,35.411,1321.783,6.675,17.107,1.087,5.371,3.201,79.667,307.682,0.999,3.06,5.106,17.881,17.218,79.735,1.862,4
2573.034,27.346,2.693,0.217,35.394,1318.994,6.576,17.204,1.041,4.599,3.249,80.995,325.967,1,3.018,4.058,19.261,18.562,80.982,2.228,4
2573.136,26.655,2.703,0.194,35.372,1315.509,6.486,17.244,1.011,4.262,3.249,82.432,335.899,1,3.118,3.831,20.45,19.721,83.117,1.901,4
2573.238,26.312,2.713,0.171,35.353,1312.023,6.404,17.709,0.997,4.242,3.193,83.27,336.983,1,3.294,3.986,21.595,20.837,84.729,1.647,4
2573.34,25.969,2.719,0.148,35.347,1306.446,6.255,18.114,1.014,4.28,3.086,83.379,331.875,1,3.392,4.584,23.1,22.305,84.397,1.921,4
2573.442,25.622,2.726,0.149,35.355,1304.354,6.179,18.13,1.025,4.247,2.945,83.387,323.902,1,3.333,4.824,24.667,23.834,82.851,2.273,4
2573.544,24.904,2.735,0.15,35.369,1302.96,6.104,17.716,1.024,4.21,2.792,83.741,315.803,1,3.131,4.391,25.648,24.791,81.83,1.782,4
2573.646,24.525,2.745,0.152,35.392,1302.96,6.038,17.013,1.012,4.237,2.651,84.909,307.655,1,2.828,3.945,26.016,25.151,81.442,1.85,4
2573.748,24.127,2.76,0.153,35.447,1305.052,5.975,16.095,0.977,4.231,2.538,86.827,299.25,1,2.477,3.59,26.436,25.561,80.662,2.248,4
2573.85,23.711,2.775,0.154,35.467,1305.749,5.993,15.222,0.971,4.142,2.468,88.477,294.855,1,2.193,3.071,26.836,25.952,79.811,1.852,4
2573.952,22.827,2.774,0.155,35.475,1307.143,6.049,14.924,0.977,4.232,2.439,88.386,296.629,1,2.053,2.59,26.577,25.698,79.972,2.021,4
2574.054,22.371,2.749,0.157,35.467,1309.234,6.144,15.316,0.999,4.616,2.45,85.121,299.092,1,2.056,2.055,25.243,24.396,80.516,2.524,4
2574.156,21.917,2.721,0.158,35.453,1311.326,6.433,14.911,1.064,5.244,2.494,80.993,298.159,1,2.214,1.773,22.747,21.96,80.589,3.953,4
2574.257,21.474,2.704,0.158,35.453,1312.72,6.61,13.512,1.095,5.975,2.554,78.362,294.988,1,2.532,2.103,19.755,19.043,80.225,4.904,4
2574.359,20.665,2.697,0.158,35.453,1314.114,6.785,12.032,1.12,6.609,2.613,77.245,287.975,1,3.077,3.069,17.631,16.974,80.27,4.438,4
2574.461,20.317,2.693,0.158,35.455,1314.811,6.941,11.277,1.134,6.836,2.648,75.747,275.268,1,3.715,5.057,16.992,16.352,80.882,3.94,4
2574.563,20.01,2.693,0.157,35.478,1312.023,7.127,11.067,1.161,6.632,2.65,74.025,262.07,1,3.938,8.333,17.564,16.908,81.72,3.99,4
2574.665,19.739,2.699,0.157,35.497,1309.931,7.141,11.006,1.179,6.225,2.612,74.821,254.939,1,3.524,5.389,18.542,17.862,82.974,6.723,4
2574.766,19.27,2.715,0.157,35.508,1307.84,7.101,10.889,1.199,5.919,2.545,78.886,256.495,1,2.924,3.386,19.44,18.736,84.875,4.535,4
2574.868,19.062,2.741,0.157,35.503,1303.657,7.008,10.556,1.211,5.762,2.46,84.527,264.374,1,2.464,3.018,20.324,19.598,87.451,2.563,4
2574.97,18.872,2.769,0.157,35.447,1296.686,6.704,10.17,1.187,5.684,2.37,88.664,276.064,1,2.207,2.767,21.43,20.677,90.607,2.487,4
2575.072,18.705,2.786,0.155,35.417,1297.383,6.519,10.141,1.149,5.596,2.283,90.504,288.482,1,2.084,2.58,22.756,21.969,93.727,2.425,1
2575.174,18.448,2.795,0.154,35.386,1300.869,6.332,10.26,1.102,5.451,2.205,91.071,297.287,1,2.038,2.559,23.987,23.17,95.82,2.386,1
2575.275,18.357,2.816,0.152,35.367,1307.143,6.156,9.334,1.059,5.291,2.139,93.099,299.851,1,2.033,2.724,24.614,23.782,96.125,2.3,1
2575.377,18.284,2.855,0.15,35.347,1324.571,5.875,6.826,1.017,5.256,2.084,97.239,299.627,1,2.026,2.843,23.897,23.083,94.486,2.247,1
2575.479,18.229,2.914,0.149,35.344,1333.634,5.769,0.021,1.025,5.286,2.041,101.217,299.651,1,1.993,2.839,22.347,21.571,92.224,2.386,1
2575.581,18.161,2.898,0.147,35.353,1340.606,5.68,0.019,1.045,5.294,2.009,102.272,299.167,1,1.925,2.706,20.871,20.132,90.206,2.244,1
2575.683,18.146,2.877,0.146,35.369,1346.183,5.606,0.024,1.062,5.436,1.988,100.185,297.139,1,1.857,2.367,20.233,19.51,87.304,2.268,1
2575.785,18.14,2.869,0.144,35.389,1348.274,5.476,0.733,1.066,5.626,1.975,96.041,294.835,1,1.841,1.998,20.23,19.507,82.757,2.843,1
2575.887,18.136,2.869,0.143,35.389,1344.789,5.411,2.857,1.053,5.658,1.966,92.085,293.124,1,1.921,1.959,20.371,19.644,78.276,4.805,1
2575.989,18.118,2.861,0.143,35.389,1340.606,5.346,4.264,1.039,5.608,1.959,89.768,292.102,1,2.072,2.436,20.322,19.596,78.333,4.731,1
2576.091,18.095,2.86,0.143,35.389,1338.514,5.276,4.234,1.032,5.58,1.951,89.927,293.481,1,2.183,3.04,20.417,19.689,83.191,2.694,1
2576.193,18.061,2.87,0.142,35.389,1336.423,5.124,3.499,1.036,5.639,1.938,91.67,297.204,1,2.158,3.126,21.205,20.457,89.366,2.207,1
2576.294,18.02,2.884,0.142,35.389,1335.726,5.04,2.584,1.042,5.805,1.922,93.739,301.23,1,2.018,2.686,22.684,21.899,93.422,2.231,1
2576.396,17.93,2.898,0.141,35.389,1335.029,4.967,1.5,1.04,5.975,1.902,95.852,304.718,1,1.864,2.248,24.015,23.197,95.624,2.23,1
2576.498,17.892,2.912,0.141,35.389,1335.029,4.894,0.421,1.031,6.037,1.88,98.617,306.59,1,1.767,2.05,24.224,23.401,96.573,2.168,1
2576.6,17.865,2.925,0.14,35.389,1334.331,4.758,0.021,0.989,6.007,1.858,101.529,306.71,1,1.733,1.978,23.837,23.024,96.906,2.232,1
2576.702,17.848,2.934,0.139,35.389,1327.36,4.695,0.018,0.969,5.948,1.834,102.907,306.33,1,1.754,1.841,23.684,22.875,96.447,2.362,1
2576.804,17.845,2.931,0.139,35.389,1318.297,4.634,0.02,0.954,5.897,1.807,102.019,305.61,1,1.825,1.654,23.853,23.04,95.406,2.357,1
2576.906,17.856,2.921,0.138,35.389,1309.931,4.571,0.068,0.951,5.823,1.777,100.535,304.482,1,1.909,1.749,23.969,23.152,93.583,2.372,1
2577.008,17.876,2.92,0.137,35.389,1299.474,4.438,0.114,0.97,5.747,1.745,100.156,303.952,1,1.938,2.236,24.142,23.321,91.264,2.288,1
2577.11,17.906,2.926,0.136,35.389,1296.686,4.368,0.035,0.974,5.8,1.715,100.954,304.47,1,1.854,2.753,24.774,23.938,89.221,2.19,1
2577.212,17.997,2.934,0.135,35.389,1299.474,4.297,0.021,0.97,6.077,1.689,101.658,305.811,1,1.694,2.659,25.656,24.799,88.546,2.28,1
2577.313,18.061,2.937,0.134,35.389,1307.84,4.228,0.02,0.958,6.407,1.67,101.814,307.663,1,1.533,2.01,26.361,25.487,89.511,2.299,1
2577.416,18.141,2.944,0.134,35.389,1324.571,4.12,0.019,0.933,6.505,1.661,102.58,309.64,1,1.444,1.489,26.834,25.949,92.408,2.197,1
2577.517,18.236,2.957,0.133,35.389,1329.451,4.082,0.014,0.931,6.241,1.661,104.601,310.915,1,1.443,1.282,27.023,26.133,96.065,2.179,1
2577.619,18.478,2.967,0.133,35.389,1331.543,4.052,0.011,0.943,5.874,1.668,106.277,310.373,1,1.542,1.409,26.357,25.483,98.576,2.175,1
2577.721,18.622,2.962,0.133,35.308,1330.846,4.026,0.011,0.965,5.68,1.678,106.229,308.602,1,1.699,1.697,25.153,24.308,98.749,2.21,1
2577.823,18.781,2.949,0.132,35.339,1320.389,3.975,0.013,0.997,5.694,1.688,105.145,307.234,1,1.841,1.951,24.387,23.561,97.171,2.355,1
2577.925,18.955,2.949,0.132,35.347,1317.6,3.941,0.014,0.997,5.77,1.698,104.562,306.985,1,1.867,2.628,24.609,23.777,94.988,2.307,1
2578.027,19.354,2.951,0.132,35.344,1317.6,3.905,0.014,0.985,5.781,1.708,104.707,307.538,1,1.781,2.859,25.166,24.321,93.433,2.231,1
2578.129,19.579,2.952,0.132,35.336,1316.903,3.868,0.014,0.961,5.77,1.722,104.738,308.784,1,1.654,2.036,25.411,24.56,92.536,2.246,1
2578.231,19.818,2.952,0.131,35.314,1318.994,3.801,0.014,0.932,5.785,1.742,104.742,309.964,1,1.591,1.539,25.147,24.302,91.76,2.337,1
2578.333,20.067,2.953,0.126,35.297,1321.086,3.781,0.013,0.937,5.828,1.77,105.066,310.229,1,1.622,1.425,24.662,23.829,90.611,2.436,1
2578.435,20.575,2.943,0.12,35.286,1322.48,3.774,0.013,0.958,5.826,1.804,105.193,308.912,1,1.739,1.648,24.018,23.201,88.805,2.403,1
2578.537,20.815,2.93,0.115,35.28,1323.874,3.776,0.014,0.977,5.774,1.841,104.638,306.607,1,1.91,2.162,23.342,22.541,85.989,2.369,1
2578.639,21.03,2.919,0.109,35.272,1324.571,3.798,0.017,0.993,5.845,1.874,103.348,304.416,1,2.08,2.427,22.971,22.179,83.275,2.25,1
2578.741,21.209,2.917,0.104,35.275,1324.571,3.811,0.021,0.987,6.095,1.899,101.539,301.642,1,2.199,2.575,23.175,22.379,81.964,2.423,2
2578.843,21.416,2.911,0.098,35.275,1322.48,3.82,0.263,0.972,6.449,1.908,99.371,297.963,1,2.218,3.025,23.842,23.029,81.911,2.586,2
2578.945,21.435,2.902,0.093,35.269,1320.389,3.822,1.213,0.962,6.848,1.904,96.838,296.375,1,2.128,2.965,24.65,23.818,82,2.675,2
2579.047,21.393,2.892,0.087,35.269,1312.023,3.813,3.227,0.962,7.163,1.89,93.813,298.092,1,1.962,2.321,25.507,24.654,81.969,2.854,2
2579.149,21.289,2.887,0.088,35.267,1308.537,3.803,5.176,0.978,7.249,1.871,91.587,300.876,1,1.796,1.897,26.429,25.553,81.591,3.705,2
2579.251,20.882,2.889,0.088,35.258,1306.446,3.795,5.282,0.998,7.095,1.852,91.618,305.248,1,1.685,1.804,26.954,26.066,80.39,2.678,2
2579.353,20.581,2.895,0.088,35.261,1305.052,3.79,3.814,1.011,6.834,1.838,93.319,310.667,1,1.666,1.909,26.648,25.767,79.035,1.796,2
2579.455,20.224,2.898,0.088,35.286,1302.96,3.798,2.744,1.01,6.577,1.827,94.53,313.272,1,1.734,2.018,26.161,25.292,79.219,1.7,2
2579.557,19.827,2.899,0.088,35.3,1303.657,3.814,2.408,0.999,6.399,1.817,94.848,310.785,1,1.855,2.094,25.891,25.028,81.101,1.657,2
2579.659,18.998,2.904,0.089,35.314,1305.052,3.833,1.556,0.99,6.314,1.806,96.187,306.709,1,1.941,2.136,25.673,24.816,82.966,1.734,2
2579.761,18.601,2.921,0.089,35.314,1305.052,3.856,0.165,0.994,6.275,1.791,99.966,303.276,1,1.931,2.024,25.298,24.45,83.734,2.319,2
2579.863,18.234,2.948,0.089,35.3,1303.657,3.888,0.015,1.025,6.253,1.769,104.216,301.133,1,1.836,1.877,25.174,24.329,83.509,3.098,2
2579.965,17.904,2.967,0.09,35.297,1303.657,3.893,0.01,1.039,6.249,1.743,106.665,300.204,1,1.731,1.895,25.707,24.849,83.771,2.679,1
2580.067,17.363,2.969,0.091,35.297,1303.657,3.888,0.01,1.043,6.237,1.715,106.518,300.849,1,1.665,1.981,26.556,25.677,85.795,2.248,1
2580.169,17.15,2.966,0.091,35.294,1304.354,3.875,0.012,1.034,6.201,1.687,105.802,302.467,1,1.642,1.988,27.313,26.417,88.959,2.158,1
2580.271,16.969,2.971,0.092,35.314,1308.537,3.833,0.01,0.984,6.182,1.662,106.535,303.932,1,1.636,1.891,27.734,26.828,90.967,2.27,1
2580.373,16.814,2.982,0.093,35.322,1312.72,3.811,0.006,0.959,6.241,1.639,108.219,305.193,1,1.623,1.751,27.766,26.859,91.547,2.137,1
2580.475,16.556,2.987,0.094,35.33,1316.206,3.788,0.005,0.945,6.291,1.621,108.927,307.052,1,1.599,1.671,27.496,26.596,92.574,2.174,1
2580.577,16.447,2.978,0.094,35.333,1318.297,3.765,0.008,0.941,6.172,1.607,107.615,309.435,1,1.576,1.667,27.32,26.424,94.756,2.191,1
2580.679,16.347,2.967,0.095,35.344,1318.297,3.712,0.011,0.957,5.893,1.599,105.917,311.365,1,1.558,1.704,27.441,26.542,96.978,2.178,1
2580.781,16.257,2.96,0.098,35.347,1315.509,3.682,0.014,0.96,5.609,1.595,104.927,312.051,1,1.545,1.739,27.373,26.476,99.058,2.181,1
2580.883,16.104,2.956,0.1,35.353,1310.629,3.652,0.014,0.956,5.423,1.598,104.589,311.487,1,1.54,1.687,26.633,25.753,101.159,2.127,1
2580.985,16.042,2.951,0.103,35.347,1306.446,3.621,0.015,0.944,5.338,1.606,104.469,310.33,1,1.548,1.599,25.33,24.481,102.937,2.106,1
2581.087,15.993,2.947,0.105,35.33,1305.749,3.567,0.015,0.925,5.313,1.618,104.312,309.057,1,1.579,1.61,24.378,23.552,102.791,2.17,1
2581.189,15.954,2.94,0.108,35.325,1308.537,3.547,0.017,0.926,5.322,1.633,103.479,306.671,1,1.625,1.702,24.341,23.516,100.7,2.201,1
2581.291,15.897,2.932,0.11,35.33,1312.023,3.534,0.021,0.936,5.339,1.647,101.583,302.793,1,1.669,1.784,24.982,24.141,98.102,2.287,1
2581.393,15.871,2.924,0.113,35.333,1316.206,3.528,0.145,0.953,5.357,1.661,99.943,299.527,1,1.696,1.794,25.382,24.532,96.455,2.327,1
2581.495,15.844,2.929,0.116,35.333,1318.994,3.526,0.04,0.976,5.41,1.672,100.858,297.872,1,1.707,1.731,25.282,24.434,95.329,2.49,1
2581.597,15.817,2.944,0.118,35.333,1316.206,3.529,0.017,0.978,5.508,1.679,103.46,297.375,1,1.708,1.69,24.979,24.138,95.122,2.508,1
2581.699,15.772,2.954,0.12,35.339,1311.326,3.533,0.013,0.969,5.666,1.683,105.145,298.543,1,1.706,1.752,24.951,24.111,96.281,2.358,1
2581.801,15.761,2.95,0.122,35.342,1305.749,3.539,0.015,0.954,5.933,1.684,104.486,301.498,1,1.701,1.817,25.079,24.236,98.365,2.238,1
2581.903,15.761,2.937,0.124,35.353,1298.777,3.551,0.019,0.95,6.268,1.681,102.498,303.671,1,1.691,1.777,24.943,24.103,99.469,2.285,1
2582.005,15.77,2.927,0.127,35.35,1298.08,3.55,0.021,0.961,6.524,1.677,101.214,303.685,1,1.68,1.721,24.446,23.618,98.832,2.374,1
2582.107,15.808,2.922,0.129,35.347,1298.08,3.548,0.054,0.977,6.608,1.671,100.679,302.153,1,1.673,1.716,23.969,23.153,97.922,2.228,1
2582.209,15.829,2.923,0.131,35.342,1299.474,3.54,0.058,0.993,6.581,1.662,100.647,300.524,1,1.671,1.706,24.167,23.346,98.848,2.376,1
2582.311,15.849,2.933,0.133,35.328,1304.354,3.516,0.02,0.996,6.534,1.653,101.977,299.122,1,1.669,1.666,24.865,24.027,100.847,2.506,1
2582.413,15.866,2.951,0.134,35.308,1305.052,3.503,0.014,0.982,6.506,1.642,104.589,298.064,1,1.659,1.679,25.185,24.339,101.927,2.379,1
2582.515,15.896,2.964,0.134,35.292,1303.657,3.491,0.007,0.968,6.493,1.63,107.745,297.895,1,1.64,1.766,24.874,24.036,101.62,2.313,1
2582.617,15.915,2.989,0.135,35.275,1302.96,3.483,0.002,0.962,6.479,1.618,109.897,299.03,1,1.62,1.77,24.672,23.839,101.419,2.343,1
2582.719,15.94,2.997,0.135,35.261,1307.84,3.472,0.001,0.97,6.451,1.605,110.518,300.998,1,1.605,1.708,25.184,24.339,102.041,2.358,1
2582.821,15.97,2.991,0.136,35.253,1311.326,3.467,0.002,0.986,6.422,1.592,110.014,303.657,1,1.594,1.702,25.991,25.126,102.697,2.329,1
2582.923,16.039,2.987,0.137,35.25,1313.417,3.46,0.004,0.993,6.399,1.58,109.171,307.595,1,1.576,1.686,26.5,25.623,103.38,2.292,1
2583.025,16.074,2.986,0.137,35.253,1314.811,3.448,0.005,0.99,6.345,1.568,108.858,311.634,1,1.552,1.627,26.683,25.801,105.038,2.163,1
2583.127,16.105,3,0.138,35.275,1312.023,3.414,0,0.961,6.231,1.557,110.759,314.218,1,1.527,1.579,26.776,25.892,107.196,2.069,1
2583.229,16.134,3,0.138,35.294,1309.932,3.395,0,0.943,6.095,1.546,114.618,315.065,1,1.508,1.551,26.519,25.641,108.397,2.055,1
2583.331,16.181,3,0.138,35.311,1307.84,3.375,0,0.939,6.002,1.536,118.281,314.597,1,1.499,1.527,25.794,24.934,107.636,2.133,1
2583.433,16.199,3,0.139,35.325,1305.749,3.357,0,0.944,5.974,1.528,118.982,312.994,1,1.502,1.525,25.13,24.286,105.781,2.13,1
2583.535,16.213,3,0.139,35.344,1309.931,3.327,0,0.972,5.981,1.521,117.094,311.089,1,1.51,1.613,24.999,24.158,104.288,2.111,1
2583.637,16.223,3,0.139,35.35,1315.509,3.311,0,0.98,5.995,1.517,114.54,309.149,1,1.514,1.728,25.347,24.497,104.785,2.121,1
2583.739,16.234,3,0.14,35.336,1320.389,3.29,0,0.979,6.013,1.514,112.709,307.125,1,1.507,1.683,25.57,24.715,106.355,2.183,1
2583.841,16.234,3,0.14,35.314,1322.48,3.268,0,0.97,6.029,1.513,110.962,305.909,1,1.497,1.523,25.432,24.58,106.484,2.284,1
2583.943,16.229,2.983,0.14,35.272,1323.177,3.227,0.003,0.93,6.036,1.514,109.358,306.191,1,1.496,1.439,25.436,24.585,103.772,2.459,1
2584.045,16.218,2.979,0.139,35.264,1323.177,3.208,0.004,0.917,6.047,1.517,109.027,308.018,1,1.502,1.502,25.693,24.835,100.325,2.294,1
2584.147,16.185,2.991,0.138,35.264,1322.48,3.19,0.002,0.91,6.068,1.524,110.004,310.652,1,1.507,1.609,25.776,24.916,98.524,2.123,1
2584.249,16.171,3,0.137,35.264,1323.874,3.175,0,0.909,6.079,1.535,111.118,312.753,1,1.505,1.617,25.284,24.435,98.128,2.129,1
2584.351,16.17,2.995,0.136,35.242,1327.36,3.151,0.001,0.922,6.069,1.551,110.381,312.356,1,1.508,1.578,24.327,23.502,98.107,2.117,1
2584.453,16.186,2.964,0.135,35.236,1326.663,3.142,0.007,0.919,6.062,1.572,107.873,308.685,1,1.529,1.578,23.646,22.837,98.758,2.219,1
2584.555,16.283,2.941,0.134,35.242,1326.663,3.137,0.014,0.912,6.071,1.598,104.857,304.001,1,1.57,1.627,23.892,23.077,100.136,2.458,1
2584.657,16.358,2.938,0.133,35.244,1326.663,3.139,0.019,0.9,6.06,1.628,102.548,301.779,1,1.617,1.655,25.005,24.164,101.24,2.557,1
2584.76,16.444,2.931,0.132,35.247,1325.269,3.155,0.05,0.907,6.026,1.66,100.775,300.643,1,1.66,1.601,26.133,25.265,100.96,2.491,1
2584.862,16.532,2.921,0.13,35.247,1323.177,3.172,0.438,0.923,6.072,1.693,98.681,298.344,1,1.708,1.612,26.411,25.536,99.414,2.333,1
2584.964,16.691,2.909,0.127,35.25,1323.874,3.193,1.299,0.947,6.293,1.724,96.4,295.892,1,1.775,1.782,25.988,25.123,97.459,2.295,1
2585.066,16.753,2.899,0.125,35.25,1325.966,3.214,2.467,0.967,6.612,1.753,94.295,294.074,1,1.865,2.018,25.808,24.947,96.109,2.434,1
2585.168,16.801,2.891,0.122,35.247,1325.966,3.253,3.781,0.978,6.838,1.778,92.33,292.449,1,1.933,2.467,25.841,24.98,94.591,3.139,1
2585.27,16.836,2.885,0.12,35.247,1323.177,3.271,4.715,0.971,6.861,1.796,90.917,292.989,1,1.925,2.581,25.532,24.678,92.158,3.098,1
2585.372,16.882,2.882,0.117,35.247,1321.086,3.289,4.614,0.955,6.703,1.808,90.911,296.764,1,1.845,1.86,24.925,24.085,89.452,2.386,1
2585.474,16.901,2.887,0.115,35.242,1318.994,3.306,3.26,0.944,6.445,1.815,92.842,301.246,1,1.776,1.515,24.319,23.495,87.849,2.393,1
2585.576,16.921,2.898,0.112,35.208,1318.297,3.344,1.423,0.947,6.159,1.819,95.948,302.678,1,1.766,1.623,23.741,22.93,88.1,2.568,1
2585.678,16.937,2.908,0.114,35.203,1319.691,3.365,0.385,0.962,5.891,1.824,98.638,300.866,1,1.812,2.008,23.049,22.255,89.096,2.583,1
2585.78,16.949,2.905,0.116,35.217,1321.086,3.387,0.149,0.977,5.706,1.83,99.593,297.661,1,1.855,2.087,22.31,21.535,89.754,2.456,1
2585.882,16.944,2.899,0.119,35.233,1323.177,3.41,0.343,0.979,5.678,1.841,98.481,295.354,1,1.862,1.883,21.996,21.228,89.972,2.574,1
2585.985,16.934,2.89,0.121,35.233,1330.846,3.479,1.333,0.961,5.777,1.855,95.818,293.697,1,1.84,1.857,22.228,21.455,90.565,2.842,1
2586.087,16.924,2.883,0.123,35.219,1337.12,3.522,2.588,0.949,5.944,1.874,93.576,292.289,1,1.836,1.87,22.529,21.748,91.894,2.481,1
2586.189,16.912,2.879,0.125,35.214,1342,3.576,2.901,0.952,6.126,1.893,92.965,291.521,1,1.879,1.707,22.079,21.309,92.834,2.679,1
2586.291,16.908,2.876,0.127,35.217,1344.091,3.637,2.448,0.963,6.235,1.909,93.251,288.639,1,1.963,1.681,21.086,20.341,93.15,3.41,1
2586.393,16.904,2.869,0.13,35.222,1346.183,3.77,2.228,1.016,6.286,1.916,93.097,281.239,1,2.051,1.859,20.377,19.65,93.588,2.926,1
2586.495,16.895,2.873,0.132,35.214,1347.577,3.834,2.387,1.042,6.341,1.911,92.986,275.638,1,2.109,2.15,20.542,19.811,93.954,4.077,1
2586.597,16.868,2.883,0.133,35.2,1346.88,3.89,1.389,1.059,6.393,1.89,95.199,276.003,1,2.125,2.434,21.108,20.362,93.352,6.422,1
2586.699,16.853,2.889,0.135,35.189,1343.394,3.934,0.032,1.063,6.406,1.854,100.336,279.704,1,2.088,2.298,21.271,20.522,92.48,4.698,1
2586.802,16.84,2.937,0.137,35.205,1344.091,3.98,0.012,1.049,6.368,1.805,105.874,285.963,1,1.986,1.881,21.161,20.414,93.296,2.503,1
2586.904,16.832,2.969,0.139,35.225,1346.183,3.983,0.006,1.038,6.302,1.749,108.294,294.89,1,1.848,1.648,21.656,20.897,95.192,2.508,1
2587.006,16.83,2.963,0.141,35.236,1345.486,3.973,0.007,1.028,6.252,1.69,107.823,302.184,1,1.71,1.692,23.21,22.413,96.827,2.451,1
2587.108,16.835,2.965,0.143,35.239,1344.789,3.948,0.007,1.019,6.219,1.638,107.855,306.314,1,1.594,1.694,24.928,24.088,98.259,2.52,1
2587.21,16.84,2.997,0.145,35.208,1340.606,3.878,0.001,1.003,6.193,1.591,110.533,309.108,1,1.511,1.499,26.036,25.17,99.65,2.255,1
2587.312,16.845,3,0.149,35.203,1337.817,3.838,0,0.986,6.199,1.555,113.951,312.167,1,1.466,1.399,26.618,25.738,100.808,2.229,1
2587.414,16.844,3,0.154,35.208,1332.24,3.801,0,0.962,6.233,1.531,115.42,314.658,1,1.452,1.409,27.265,26.37,101,2.181,1
2587.516,16.836,3,0.158,35.214,1327.36,3.771,0,0.933,6.249,1.518,115.677,315.1,1,1.453,1.453,27.838,26.93,99.886,2.163,1
2587.618,16.82,3,0.162,35.214,1324.571,3.744,0,0.903,6.229,1.514,115.156,314.09,1,1.456,1.42,27.808,26.9,98.768,2.172,1
2587.721,16.8,3,0.167,35.222,1326.663,3.747,0,0.91,6.274,1.52,112.866,312.453,1,1.468,1.329,27.712,26.806,98.023,2.237,1
2587.823,16.764,2.985,0.171,35.23,1328.754,3.76,0.005,0.923,6.411,1.532,108.538,311.654,0.999,1.497,1.411,28.257,27.339,97.394,2.3,1
2587.925,16.76,2.954,0.175,35.244,1328.057,3.781,0.016,0.944,6.476,1.548,103.927,313.361,0.999,1.55,1.663,29.146,28.208,96.155,2.312,1
2588.027,16.769,2.936,0.18,35.28,1324.571,3.83,0.05,0.972,6.499,1.565,100.834,317.401,0.999,1.619,1.737,29.273,28.332,94.439,2.45,1
2588.129,16.791,2.922,0.179,35.283,1323.177,3.852,0.609,0.977,6.498,1.578,98.215,321.458,0.999,1.693,1.698,28.125,27.21,92.258,2.571,1
2588.231,16.851,2.905,0.177,35.275,1321.783,3.87,2.408,0.976,6.469,1.583,94.392,324.364,0.999,1.765,1.738,27.005,26.116,89.13,2.568,1
2588.333,16.878,2.89,0.176,35.261,1321.086,3.881,4.646,0.98,6.423,1.575,90.596,325.1,0.998,1.822,1.781,26.624,25.744,84.98,2.938,1
2588.435,16.898,2.886,0.175,35.214,1324.571,3.866,5.471,1.004,6.34,1.556,89.262,323.21,0.998,1.828,1.756,27.156,26.263,81.879,3.037,1
2588.537,16.91,2.896,0.174,35.197,1329.451,3.836,4.27,1.022,6.205,1.526,91.475,320.937,0.998,1.725,2.313,28.345,27.425,81.26,2.8,1
2588.639,16.934,2.908,0.173,35.186,1333.634,3.787,2.53,1.034,6.065,1.49,94.382,320.871,0.998,1.532,2.686,29.855,28.901,82.421,2.415,1
2588.741,16.956,2.917,0.172,35.175,1337.817,3.722,1.313,1.034,5.969,1.453,96.624,322.607,0.998,1.345,1.792,31.085,30.103,83.736,2.004,1
2588.844,16.99,2.929,0.17,35.155,1342,3.558,0.275,1.002,5.886,1.416,99.472,326.318,0.998,1.256,1.16,31.618,30.624,85.192,1.99,1
2588.946,17.034,2.956,0.175,35.161,1340.606,3.473,0.015,0.978,5.795,1.381,104.309,331.827,0.998,1.265,1.136,31.787,30.79,86.123,1.991,1
