X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2474.504,14.674,2.976,0.08,35.744,1248.583,2.487,0.008,0.928,5.492,1.227,112.185,336.967,0.997,1
2474.606,14.682,2.968,0.08,35.719,1249.977,2.48,0.011,0.891,5.483,1.225,111.127,339.359,0.997,1
2474.707,14.693,2.959,0.081,35.705,1251.371,2.475,0.014,0.874,5.47,1.223,109.916,341.153,0.997,1
2474.808,14.719,2.955,0.081,35.694,1253.463,2.47,0.015,0.867,5.465,1.221,109.475,342.439,0.997,1
2474.91,14.736,2.965,0.082,35.689,1253.463,2.465,0.012,0.867,5.476,1.22,110.699,342.75,0.997,1
2475.011,14.754,2.98,0.083,35.672,1248.583,2.452,0.007,0.891,5.48,1.22,112.563,342.795,0.997,1
2475.113,14.774,2.986,0.083,35.667,1247.189,2.443,0.005,0.894,5.463,1.22,113.351,343.313,0.997,1
2475.214,14.806,2.984,0.084,35.655,1247.886,2.432,0.006,0.888,5.447,1.22,113.103,344.066,0.997,1
2475.316,14.811,2.985,0.084,35.642,1252.766,2.422,0.005,0.874,5.44,1.22,113.267,344.702,0.997,1
2475.417,14.806,2.994,0.085,35.642,1270.891,2.405,0.002,0.849,5.421,1.221,114.34,344.941,0.997,1
2475.519,14.788,2.997,0.085,35.653,1283.44,2.4,0.001,0.849,5.365,1.221,114.715,344.455,0.996,1
2475.621,14.727,2.987,0.085,35.669,1296.686,2.394,0.005,0.861,5.317,1.223,113.467,343.944,0.996,1
2475.722,14.693,2.981,0.085,35.694,1304.354,2.391,0.007,0.88,5.421,1.225,112.694,344.601,0.996,1
2475.824,14.661,2.984,0.085,35.725,1306.446,2.391,0.006,0.903,5.783,1.227,113.13,345.113,0.996,1
2475.925,14.633,2.986,0.085,35.725,1299.474,2.395,0.005,0.901,6.29,1.23,113.327,343.3,0.995,1
2476.027,14.592,2.968,0.085,35.725,1288.32,2.401,0.011,0.887,6.644,1.232,111.153,339.82,0.995,1
2476.128,14.578,2.936,0.085,35.73,1277.863,2.411,0.033,0.867,6.645,1.233,106.894,335.892,0.995,1
2476.23,14.57,2.922,0.085,35.733,1263.223,2.443,0.688,0.856,6.364,1.233,104.514,331.168,0.995,1
2476.331,14.567,2.927,0.084,35.725,1259.737,2.457,0.318,0.865,6.035,1.23,105.438,327.368,0.995,1
2476.433,14.567,2.942,0.083,35.708,1258.343,2.468,0.02,0.881,5.818,1.225,107.61,328.189,0.995,1
2476.534,14.566,2.949,0.082,35.689,1259.04,2.477,0.017,0.892,5.766,1.218,108.656,333.945,0.995,1
2476.636,14.56,2.952,0.081,35.672,1259.737,2.478,0.016,0.885,5.829,1.21,109.058,341.832,0.995,1
2476.737,14.551,2.966,0.08,35.658,1256.949,2.473,0.012,0.862,5.92,1.203,110.844,348.932,0.995,1
2476.839,14.515,2.986,0.079,35.628,1252.766,2.466,0.005,0.835,6.002,1.198,113.312,354.033,0.995,1
2476.94,14.489,2.996,0.078,35.6,1248.583,2.458,0.001,0.812,6.06,1.195,114.571,356.837,0.995,1
2477.042,14.456,2.994,0.077,35.569,1243.006,2.456,0.002,0.797,6.099,1.197,114.311,357.61,0.995,1
2477.143,14.416,2.992,0.073,35.578,1240.914,2.467,0.003,0.809,6.148,1.204,114.12,356.757,0.995,1
2477.245,14.321,2.999,0.069,35.589,1241.611,2.49,0,0.826,6.102,1.22,114.954,355.348,0.995,1
2477.347,14.269,3,0.065,35.6,1245.097,2.518,0,0.844,5.821,1.245,116.3,354.5,0.995,1
2477.448,14.216,2.979,0.062,35.611,1252.069,2.618,0.007,0.89,5.584,1.283,116.635,353.764,0.995,1
2477.55,14.169,2.965,0.058,35.63,1254.16,2.684,0.012,0.922,5.59,1.335,114.733,352.131,0.995,1
2477.652,14.103,2.946,0.054,35.655,1254.857,2.758,0.018,0.965,5.79,1.401,109.289,349.162,0.995,1
2477.753,14.088,2.923,0.05,35.68,1254.857,2.829,0.605,1.016,6.036,1.482,100.801,342.054,0.995,1
2477.855,14.083,2.897,0.046,35.686,1252.766,2.925,5.093,1.122,6.311,1.571,91.266,325.082,0.995,1
2477.957,14.086,2.849,0.049,35.675,1250.674,2.946,9.882,1.152,6.698,1.661,84.495,300.146,0.995,4
2478.058,14.111,2.774,0.051,35.658,1249.977,2.947,11.527,1.16,7.125,1.738,82.777,275.36,0.995,4
2478.16,14.132,2.74,0.054,35.644,1249.28,2.928,10.984,1.144,7.379,1.787,86.559,257.325,0.995,4
2478.261,14.16,2.738,0.056,35.63,1246.491,2.851,10.324,1.065,7.306,1.801,92.734,252.29,0.995,4
2478.363,14.197,2.777,0.059,35.619,1244.4,2.809,9.344,1.032,6.977,1.775,99.104,266.206,0.995,4
2478.464,14.298,2.849,0.062,35.614,1241.611,2.773,7.615,1.008,6.535,1.724,103.794,288.42,0.995,4
2478.566,14.362,2.903,0.064,35.619,1240.217,2.745,2.951,0.997,6.053,1.658,106.11,309.117,0.995,4
2478.667,14.432,2.923,0.067,35.636,1240.914,2.72,0.56,0.991,5.626,1.59,106.062,323.433,0.995,4
2478.769,14.505,2.934,0.067,35.655,1241.611,2.72,0.074,0.978,5.393,1.529,104.019,329.778,0.995,1
2478.871,14.644,2.939,0.067,35.68,1245.097,2.728,0.021,0.956,5.417,1.479,101.814,329.501,0.995,1
2478.972,14.705,2.941,0.067,35.708,1251.371,2.745,0.02,0.927,5.564,1.44,101.55,328.171,0.995,1
2479.074,14.761,2.942,0.067,35.733,1266.011,2.795,0.02,0.88,5.733,1.409,103.312,327.525,0.995,1
2479.175,14.816,2.945,0.067,35.728,1271.589,2.828,0.019,0.875,5.86,1.387,105.839,327.242,0.995,1
2479.277,14.928,2.953,0.067,35.714,1273.68,2.863,0.016,0.885,5.906,1.37,107.991,327.718,0.995,1
2479.378,14.985,2.966,0.067,35.703,1275.074,2.899,0.012,0.906,5.923,1.358,109.732,328.942,0.995,1
2479.48,15.041,2.986,0.067,35.683,1270.194,2.963,0.005,0.923,5.988,1.349,110.89,330.863,0.995,1
2479.581,15.092,2.983,0.067,35.675,1266.011,2.986,0.006,0.918,6.049,1.342,110.445,332.274,0.995,1
2479.683,15.171,2.97,0.067,35.664,1261.829,3.002,0.01,0.9,6.033,1.338,108.495,331.973,0.995,1
2479.784,15.195,2.952,0.068,35.664,1256.949,3.008,0.016,0.879,5.973,1.334,105.647,330.177,0.995,1
2479.886,15.209,2.937,0.068,35.689,1247.886,3.002,0.025,0.864,5.912,1.331,103.146,328.054,0.995,1
2479.988,15.215,2.932,0.068,35.7,1243.703,2.989,0.141,0.871,5.856,1.329,102.1,326.413,0.995,1
2480.089,15.219,2.933,0.068,35.705,1241.611,2.968,0.112,0.885,5.824,1.328,102.28,327.177,0.995,1
2480.191,15.222,2.937,0.069,35.717,1241.611,2.943,0.031,0.897,5.824,1.33,103.042,329.802,0.995,1
2480.292,15.225,2.94,0.069,35.739,1252.069,2.881,0.021,0.9,5.842,1.337,103.637,332.269,0.995,1
2480.394,15.224,2.94,0.07,35.747,1260.434,2.85,0.021,0.889,5.849,1.348,103.515,333.376,0.995,1
2480.495,15.201,2.936,0.071,35.746,1265.663,2.838,0.043,0.886,5.844,1.364,102.887,333.095,0.995,1
2480.597,15.178,2.935,0.071,35.744,1270.891,2.826,0.079,0.883,5.843,1.385,102.53,331.048,0.995,1
2480.698,15.166,2.94,0.072,35.717,1284.834,2.795,0.021,0.902,5.856,1.409,103.451,327.708,0.995,1
2480.8,15.154,2.945,0.073,35.703,1286.229,2.786,0.019,0.925,5.873,1.436,104.39,324.236,0.995,1
2480.901,15.137,2.941,0.074,35.689,1284.137,2.783,0.02,0.949,5.883,1.465,103.766,321.914,0.995,1
2481.002,15.153,2.928,0.075,35.669,1281.349,2.784,0.302,0.964,5.909,1.495,101.242,320.621,0.995,1
2481.104,15.188,2.916,0.076,35.639,1268.8,2.799,1.16,0.962,5.909,1.526,98.784,318.616,0.996,1
2481.205,15.237,2.913,0.076,35.619,1261.829,2.813,1.614,0.945,5.934,1.558,97.787,314.452,0.996,1
2481.307,15.364,2.911,0.076,35.603,1256.949,2.825,1.824,0.931,5.936,1.588,97.332,310.711,0.996,1
2481.408,15.429,2.904,0.076,35.592,1252.766,2.838,2.816,0.924,5.926,1.616,95.586,308.8,0.996,1
2481.51,15.488,2.892,0.076,35.597,1244.4,2.872,4.529,0.954,5.897,1.637,92.908,306.074,0.995,1
2481.612,15.54,2.887,0.076,35.622,1244.4,2.89,5.276,0.983,5.881,1.65,91.797,302.995,0.995,1
2481.713,15.614,2.89,0.076,35.65,1246.491,2.91,4.518,1.006,5.892,1.653,93.029,303.064,0.995,1
2481.815,15.64,2.897,0.076,35.667,1249.28,2.933,3.036,1.022,5.847,1.647,95.248,304.712,0.995,1
2481.917,15.661,2.901,0.076,35.68,1254.857,2.984,1.901,1.004,5.662,1.634,97.021,305.381,0.995,1
2482.018,15.676,2.904,0.076,35.692,1256.251,3.016,1.062,0.986,5.554,1.615,98.642,306.797,0.996,1
2482.12,15.686,2.909,0.076,35.705,1253.463,3.053,0.543,0.975,5.614,1.594,100.076,309.13,0.996,1
2482.221,15.678,2.914,0.076,35.722,1249.28,3.093,0.373,0.971,5.66,1.571,100.779,310.806,0.996,1
2482.323,15.66,2.92,0.077,35.744,1241.611,3.161,0.39,0.99,5.751,1.546,100.839,310.816,0.996,1
2482.424,15.635,2.923,0.077,35.75,1238.823,3.19,0.485,0.998,5.852,1.52,100.573,308.925,0.996,1
2482.526,15.573,2.923,0.077,35.753,1236.731,3.214,0.519,0.995,5.855,1.494,100.461,307.457,0.996,1
2482.627,15.544,2.926,0.078,35.758,1234.64,3.231,0.376,0.981,5.797,1.471,100.944,308.699,0.996,1
2482.729,15.52,2.931,0.078,35.755,1236.731,3.25,0.138,0.934,5.72,1.45,102.083,310.424,0.996,1
2482.83,15.504,2.937,0.077,35.739,1238.823,3.254,0.021,0.922,5.658,1.432,103.211,313.288,0.997,1
2482.932,15.483,2.942,0.077,35.717,1241.611,3.254,0.02,0.921,5.72,1.416,103.95,319.778,0.997,1
2483.033,15.474,2.947,0.076,35.694,1244.4,3.25,0.018,0.931,5.902,1.399,104.832,327.267,0.997,1
2483.135,15.465,2.952,0.076,35.653,1254.857,3.231,0.016,0.964,6.07,1.377,105.721,333.047,0.997,1
2483.236,15.458,2.957,0.075,35.65,1258.343,3.214,0.015,0.965,6.134,1.351,106.541,337.114,0.997,1
2483.338,15.453,2.965,0.074,35.655,1262.526,3.19,0.012,0.953,6.136,1.321,107.659,339.073,0.996,1
2483.439,15.454,2.973,0.074,35.661,1266.011,3.164,0.01,0.929,6.146,1.291,108.842,338.382,0.996,1
2483.541,15.453,2.971,0.073,35.675,1272.286,3.103,0.01,0.883,6.181,1.262,108.612,337.222,0.996,1
2483.642,15.449,2.96,0.073,35.689,1275.074,3.07,0.014,0.875,6.317,1.238,106.986,337.115,0.996,1
2483.744,15.432,2.951,0.073,35.7,1275.771,3.034,0.017,0.874,6.489,1.222,105.427,339.812,0.996,1
2483.845,15.42,2.949,0.073,35.708,1274.377,2.995,0.018,0.881,6.526,1.211,105.148,344.494,0.996,1
2483.947,15.408,2.952,0.073,35.714,1266.709,2.895,0.016,0.882,6.429,1.205,105.655,347.11,0.996,1
2484.048,15.394,2.957,0.073,35.703,1266.011,2.841,0.015,0.867,6.263,1.202,106.519,345.129,0.995,1
2484.15,15.348,2.964,0.073,35.689,1263.92,2.789,0.012,0.843,6.022,1.2,107.561,341.351,0.996,1
2484.251,15.313,2.971,0.073,35.686,1260.434,2.742,0.01,0.817,5.782,1.195,108.624,337.462,0.996,1
2484.353,15.271,2.973,0.073,35.678,1260.434,2.656,0.009,0.8,5.748,1.188,108.907,336.957,0.996,1
2484.454,15.228,2.964,0.073,35.669,1262.526,2.617,0.012,0.816,5.796,1.18,107.566,340.914,0.995,1
2484.556,15.158,2.949,0.073,35.667,1261.829,2.584,0.018,0.844,5.874,1.172,105.152,346.305,0.995,1
2484.657,15.139,2.939,0.072,35.664,1259.04,2.557,0.021,0.874,5.927,1.166,103.588,350.574,0.995,1
2484.759,15.131,2.944,0.072,35.65,1253.463,2.516,0.019,0.894,5.955,1.164,104.429,351.811,0.995,1
2484.861,15.13,2.956,0.071,35.65,1253.463,2.497,0.015,0.885,6.005,1.167,106.331,346.747,0.994,1
2484.962,15.14,2.96,0.071,35.639,1254.857,2.482,0.014,0.873,6.035,1.173,106.886,339.848,0.994,1
2485.064,15.148,2.956,0.071,35.625,1257.646,2.471,0.015,0.865,5.96,1.183,106.332,335.909,0.994,1
2485.165,15.157,2.957,0.07,35.614,1268.103,2.457,0.015,0.873,5.838,1.194,106.452,334.542,0.994,1
2485.267,15.167,2.971,0.07,35.614,1272.286,2.452,0.01,0.894,6.017,1.206,108.629,333.592,0.994,1
2485.368,15.186,2.992,0.07,35.622,1274.377,2.443,0.003,0.914,6.652,1.216,111.818,333.141,0.994,1
2485.47,15.193,3,0.07,35.639,1273.68,2.435,0,0.923,7.19,1.224,114.06,334.323,0.994,1
2485.572,15.196,3,0.07,35.658,1269.497,2.427,0,0.902,7.098,1.229,114.417,338.315,0.994,1
2485.673,15.198,3,0.07,35.675,1266.011,2.427,0,0.876,6.433,1.229,113.267,343.134,0.994,1
2485.775,15.205,2.989,0.069,35.692,1261.829,2.43,0.004,0.855,5.772,1.226,111.352,346.017,0.994,1
2485.876,15.214,2.981,0.069,35.7,1257.646,2.432,0.007,0.841,5.342,1.22,110.167,349.369,0.994,1
2485.978,15.23,2.987,0.069,35.717,1254.16,2.431,0.004,0.855,5.169,1.213,111.053,353.937,0.994,1
2486.08,15.253,3,0.071,35.703,1252.766,2.421,0,0.869,5.249,1.205,113.823,355.704,0.994,1
2486.181,15.322,3,0.072,35.683,1252.069,2.407,0,0.871,5.607,1.199,116.514,355.224,0.995,1
2486.283,15.372,3,0.073,35.661,1252.069,2.388,0,0.861,5.99,1.197,117.919,355.572,0.995,1
2486.384,15.433,3,0.075,35.633,1251.371,2.354,0,0.819,6.069,1.2,117.96,353.855,0.995,1
2486.486,15.502,3,0.076,35.63,1251.371,2.344,0,0.801,5.97,1.209,117.079,347.534,0.995,1
2486.587,15.655,3,0.078,35.642,1252.766,2.34,0,0.797,5.981,1.227,114.776,340.68,0.996,1
2486.689,15.731,2.988,0.079,35.653,1253.463,2.342,0.004,0.805,6.048,1.254,111.125,337.004,0.997,1
2486.79,15.804,2.962,0.081,35.672,1249.977,2.37,0.013,0.853,6.055,1.293,107.174,334.839,0.997,1
2486.892,15.873,2.941,0.08,35.675,1249.28,2.4,0.02,0.876,6.027,1.345,103.728,331.958,0.997,1
2486.993,15.987,2.928,0.08,35.686,1248.583,2.435,0.241,0.892,5.939,1.406,101.558,328.907,0.997,1
2487.095,16.026,2.92,0.079,35.692,1249.28,2.478,0.603,0.906,5.734,1.476,100.242,324.975,0.997,1
2487.197,16.05,2.917,0.079,35.683,1254.857,2.582,0.898,0.924,5.547,1.549,99.478,318.093,0.997,1
2487.298,16.053,2.916,0.078,35.675,1259.04,2.639,1.06,0.944,5.515,1.616,99.127,308.57,0.997,1
2487.4,15.984,2.915,0.078,35.658,1262.526,2.696,1.401,0.976,5.548,1.667,98.436,299.678,0.997,1
2487.501,15.908,2.906,0.077,35.642,1264.617,2.748,2.589,1.01,5.555,1.697,96.359,294.417,0.997,1
2487.603,15.811,2.897,0.077,35.619,1265.314,2.827,3.971,1.062,5.557,1.702,94.195,293.355,0.997,1
2487.704,15.7,2.896,0.079,35.614,1262.526,2.855,3.799,1.064,5.582,1.681,94.405,297.602,0.997,1
2487.806,15.485,2.912,0.081,35.608,1259.04,2.875,1.605,1.048,5.61,1.641,98.008,306.13,0.997,1
2487.907,15.397,2.935,0.084,35.605,1256.251,2.89,0.062,1.019,5.647,1.587,102.706,316.281,0.997,1
2488.009,15.327,2.958,0.086,35.614,1255.554,2.909,0.015,0.971,5.801,1.528,106.556,323.718,0.997,1
2488.111,15.279,2.976,0.088,35.625,1254.857,2.914,0.008,0.956,6.066,1.471,109.346,327.687,0.997,1
2488.212,15.242,2.99,0.09,35.636,1255.554,2.917,0.004,0.947,6.295,1.422,111.416,329.59,0.997,1
2488.314,15.251,2.994,0.092,35.642,1258.343,2.917,0.002,0.939,6.349,1.383,112.058,331.077,0.997,1
2488.416,15.276,2.988,0.095,35.65,1266.709,2.907,0.004,0.902,6.245,1.355,111.205,332.468,0.997,1
2488.517,15.311,2.98,0.096,35.661,1272.983,2.898,0.007,0.872,6.08,1.339,110.021,333.653,0.997,1
2488.619,15.397,2.975,0.097,35.669,1279.257,2.893,0.009,0.843,5.963,1.331,109.156,334.612,0.997,1
2488.72,15.442,2.968,0.098,35.667,1284.834,2.891,0.011,0.826,5.917,1.331,108.108,335.118,0.997,1
2488.822,15.485,2.956,0.099,35.633,1281.349,2.89,0.015,0.839,5.894,1.336,106.333,334.934,0.997,1
2488.923,15.524,2.947,0.101,35.617,1275.771,2.887,0.018,0.866,5.826,1.344,104.93,334.416,0.997,1
2489.025,15.596,2.945,0.102,35.611,1268.103,2.886,0.019,0.895,5.673,1.355,104.508,333.956,0.997,1
2489.126,15.631,2.945,0.103,35.614,1258.343,2.884,0.019,0.913,5.594,1.368,104.396,334.007,0.997,1
2489.228,15.666,2.944,0.104,35.628,1245.097,2.885,0.019,0.912,5.619,1.383,104.331,333.817,0.997,1
2489.33,15.699,2.949,0.107,35.639,1243.703,2.888,0.018,0.902,5.644,1.4,105.1,331.999,0.997,1
2489.431,15.748,2.957,0.109,35.644,1246.491,2.893,0.015,0.898,5.636,1.418,106.48,328.231,0.997,1
2489.533,15.757,2.959,0.111,35.647,1250.674,2.899,0.014,0.902,5.627,1.437,106.726,322.906,0.997,1
2489.635,15.753,2.946,0.114,35.636,1258.343,2.913,0.018,0.952,5.635,1.456,104.843,315.971,0.997,1
2489.736,15.736,2.927,0.116,35.628,1261.829,2.917,0.185,0.984,5.642,1.472,101.767,309.651,0.997,1
2489.838,15.666,2.922,0.119,35.619,1263.92,2.921,0.49,1.004,5.639,1.482,100.492,306.101,0.997,1
2489.939,15.616,2.929,0.121,35.608,1265.314,2.921,0.208,1.011,5.63,1.481,101.666,305.333,0.997,1
2490.041,15.559,2.939,0.123,35.603,1269.497,2.923,0.021,0.983,5.625,1.469,103.488,306.402,0.997,1
2490.143,15.5,2.943,0.124,35.617,1270.194,2.929,0.02,0.965,5.631,1.445,104.04,309.409,0.997,1
2490.244,15.378,2.94,0.125,35.633,1269.497,2.94,0.021,0.956,5.65,1.413,103.453,313.664,0.997,1
2490.346,15.313,2.941,0.126,35.65,1268.103,2.954,0.02,0.953,5.673,1.376,103.799,317.489,0.997,1
2490.448,15.246,2.953,0.127,35.683,1266.011,2.981,0.016,0.963,5.689,1.34,105.84,320.708,0.997,1
2490.549,15.178,2.971,0.127,35.686,1263.92,2.989,0.01,0.96,5.69,1.307,108.64,324.311,0.997,1
2490.651,15.053,2.984,0.128,35.683,1262.526,2.991,0.006,0.946,5.687,1.28,110.577,328.609,0.997,1
2490.752,14.999,2.987,0.129,35.675,1261.829,2.989,0.005,0.924,5.693,1.257,111.025,333.032,0.997,1
2490.854,14.95,2.986,0.13,35.658,1261.829,2.976,0.005,0.877,5.709,1.238,110.829,337.481,0.997,1
2490.955,14.9,2.99,0.124,35.658,1261.131,2.964,0.004,0.866,5.719,1.221,111.441,342.366,0.997,1
2491.057,14.788,3,0.119,35.669,1260.434,2.948,0,0.867,5.735,1.205,113.287,347.167,0.997,1
2491.158,14.728,3,0.113,35.678,1259.737,2.93,0,0.881,5.788,1.189,116.117,351.241,0.997,1
2491.26,14.671,3,0.108,35.703,1256.251,2.878,0,0.9,5.871,1.173,118.643,354.452,0.997,1
2491.361,14.623,3,0.103,35.711,1253.463,2.847,0,0.892,5.943,1.16,119.494,355.717,0.997,1
2491.463,14.571,3,0.097,35.711,1251.371,2.816,0,0.874,5.993,1.149,117.737,354.443,0.997,1
2491.564,14.568,3,0.092,35.708,1248.583,2.785,0,0.851,6.031,1.143,115.679,351.685,0.997,1
2491.666,14.576,3,0.087,35.678,1245.097,2.724,0,0.829,6.064,1.142,115.422,348.899,0.997,1
2491.768,14.591,3,0.119,35.65,1245.794,2.692,0,0.839,6.098,1.146,116.03,347.47,0.997,1
2491.869,14.63,3,0.151,35.63,1247.886,2.661,0,0.863,6.119,1.155,115.763,348.124,0.997,1
2491.97,14.65,3,0.184,35.611,1253.463,2.631,0,0.891,6.125,1.168,114.706,349.247,0.997,1
2492.072,14.669,3,0.216,35.575,1267.406,2.573,0,0.923,6.119,1.184,114.837,348.856,0.997,1
2492.174,14.685,3,0.248,35.569,1272.983,2.543,0,0.919,6.102,1.202,116.561,347.093,0.997,1
2492.275,14.702,3,0.28,35.567,1275.074,2.516,0,0.902,6.075,1.219,117.713,344.631,0.997,1
2492.377,14.701,3,0.313,35.572,1274.377,2.491,0,0.887,6.047,1.235,116.805,342.069,0.997,1
2492.479,14.695,3,0.345,35.592,1266.011,2.452,0,0.885,5.949,1.248,115.263,340.767,0.997,1
2492.58,14.684,3,0.315,35.6,1260.434,2.435,0,0.899,5.744,1.257,114.607,341.267,0.997,1
2492.682,14.654,3,0.285,35.611,1256.251,2.417,0,0.914,5.524,1.264,115.386,342.142,0.997,1
2492.783,14.641,3,0.255,35.625,1254.857,2.397,0,0.92,5.413,1.268,117.308,342.217,0.997,1
2492.885,14.634,3,0.225,35.655,1260.434,2.357,0,0.905,5.412,1.273,119.552,341.859,0.997,1
2492.987,14.636,3,0.195,35.655,1265.314,2.342,0,0.887,5.447,1.277,121.163,341.369,0.997,1
2493.088,14.677,3,0.165,35.642,1268.8,2.332,0,0.873,5.472,1.281,120.831,340.325,0.997,1
2493.19,14.717,3,0.134,35.63,1268.8,2.327,0,0.868,5.504,1.286,117.832,338.707,0.997,1
2493.292,14.768,3,0.104,35.625,1263.92,2.326,0,0.889,5.528,1.292,113.69,336.536,0.997,1
2493.393,14.828,2.98,0.102,35.622,1260.434,2.327,0.007,0.908,5.55,1.298,110.033,333.682,0.997,1
2493.495,14.969,2.967,0.1,35.614,1256.251,2.33,0.011,0.921,5.58,1.305,108.022,330.561,0.997,1
2493.596,15.045,2.96,0.098,35.603,1254.857,2.334,0.014,0.921,5.61,1.314,106.909,327.762,0.997,1
2493.698,15.12,2.953,0.097,35.572,1256.251,2.352,0.016,0.889,5.628,1.324,105.82,325.773,0.997,1
2493.8,15.193,2.951,0.095,35.561,1259.737,2.367,0.017,0.87,5.647,1.337,105.572,325.134,0.997,1
2493.901,15.316,2.957,0.093,35.558,1264.617,2.387,0.015,0.866,5.707,1.353,106.389,325.088,0.997,1
2494.003,15.362,2.956,0.091,35.555,1268.103,2.413,0.015,0.877,5.82,1.372,106.33,324.632,0.997,1
2494.104,15.397,2.946,0.089,35.564,1270.194,2.47,0.018,0.926,5.941,1.392,104.775,323.185,0.997,1
2494.206,15.421,2.936,0.088,35.583,1270.891,2.497,0.021,0.949,6.058,1.412,103.246,321.012,0.997,1
2494.308,15.434,2.939,0.088,35.603,1272.286,2.523,0.02,0.959,6.206,1.432,103.754,318.603,0.997,1
2494.41,15.425,2.947,0.087,35.619,1272.286,2.545,0.018,0.951,6.376,1.452,104.966,316.939,0.997,1
2494.511,15.41,2.947,0.087,35.653,1269.497,2.588,0.018,0.904,6.485,1.47,104.86,316.531,0.997,1
2494.613,15.394,2.939,0.087,35.658,1268.8,2.609,0.021,0.889,6.516,1.489,103.458,316.812,0.997,1
2494.715,15.377,2.931,0.086,35.664,1267.406,2.631,0.156,0.882,6.495,1.51,102.03,316.899,0.997,1
2494.816,15.388,2.924,0.086,35.664,1265.314,2.656,0.364,0.892,6.406,1.534,101.057,316.666,0.997,1
2494.918,15.414,2.91,0.085,35.664,1262.526,2.715,0.84,0.926,6.236,1.561,99.49,315.322,0.997,1
2495.019,15.455,2.893,0.087,35.669,1261.131,2.747,2.144,0.94,6.034,1.59,96.616,311.786,0.997,1
2495.121,15.569,2.879,0.089,35.692,1260.434,2.78,3.89,0.942,5.884,1.618,93.539,306.736,0.997,1
2495.222,15.635,2.875,0.091,35.711,1261.131,2.816,4.811,0.936,5.809,1.644,91.881,301.551,0.997,1
2495.324,15.703,2.877,0.092,35.73,1265.314,2.888,4.672,0.924,5.758,1.664,92.043,297.689,0.997,1
2495.426,15.773,2.885,0.094,35.725,1266.709,2.923,3.553,0.926,5.693,1.679,93.898,297.102,0.997,1
2495.527,15.927,2.899,0.096,35.708,1266.709,2.956,1.728,0.937,5.626,1.691,97.149,300.41,0.997,1
2495.629,16.014,2.92,0.097,35.686,1267.406,2.984,0.202,0.955,5.548,1.703,101.537,305.137,0.998,1
2495.73,16.111,2.942,0.099,35.65,1268.8,3.042,0.018,0.98,5.435,1.718,104.935,308.431,0.998,1
2495.832,16.216,2.95,0.1,35.633,1270.194,3.076,0.017,0.979,5.309,1.739,105.629,308.022,0.998,1
2495.933,16.429,2.936,0.1,35.625,1272.286,3.116,0.04,0.973,5.234,1.767,102.896,303.806,0.998,1
2496.035,16.518,2.912,0.1,35.63,1275.771,3.16,1.326,0.972,5.219,1.798,98.328,298.066,0.998,1
2496.136,16.583,2.886,0.101,35.636,1284.137,3.256,3.629,0.996,5.231,1.829,94.031,293.507,0.998,1
2496.238,16.62,2.867,0.101,35.639,1286.229,3.306,4.993,1.021,5.311,1.853,91.337,291.564,0.998,1
2496.339,16.622,2.853,0.102,35.639,1284.834,3.354,5.791,1.054,5.411,1.865,89.378,292.159,0.998,1
2496.441,16.595,2.847,0.102,35.628,1280.651,3.399,6.72,1.078,5.434,1.86,87.495,293.538,0.998,1
2496.542,16.555,2.851,0.102,35.597,1270.194,3.477,6.721,1.085,5.422,1.841,87.934,294.646,0.998,1
2496.644,16.502,2.866,0.102,35.583,1267.406,3.511,4.547,1.067,5.42,1.809,92.237,296.267,0.998,1
2496.746,16.363,2.886,0.102,35.572,1266.011,3.541,1.231,1.046,5.427,1.769,97.836,298.906,0.998,1
2496.847,16.284,2.892,0.102,35.569,1266.709,3.57,0.334,1.029,5.426,1.729,100.428,301.938,0.998,1
2496.949,16.206,2.905,0.102,35.569,1273.68,3.615,0.437,1.025,5.424,1.692,100.379,304.827,0.998,1
2497.051,16.132,2.91,0.102,35.578,1277.863,3.628,0.557,1.034,5.454,1.661,100.184,307.55,0.998,1
2497.152,16.001,2.922,0.102,35.6,1279.257,3.631,0.289,1.037,5.529,1.635,101.296,310.088,0.998,1
2497.254,15.943,2.933,0.102,35.622,1276.469,3.626,0.054,1.029,5.59,1.614,102.775,312.001,0.998,1
2497.356,15.889,2.941,0.102,35.661,1268.103,3.604,0.02,0.982,5.625,1.595,104.001,313.104,0.998,1
2497.457,15.834,2.946,0.102,35.667,1264.617,3.592,0.018,0.948,5.659,1.577,104.946,314.072,0.998,1
2497.559,15.713,2.947,0.102,35.664,1261.829,3.581,0.018,0.923,5.697,1.558,105.06,314.977,0.998,1
2497.661,15.638,2.944,0.101,35.664,1261.131,3.57,0.019,0.91,5.72,1.539,104.512,315.474,0.998,1
2497.762,15.552,2.943,0.101,35.68,1268.103,3.552,0.019,0.925,5.682,1.521,104.218,315.643,0.998,1
2497.864,15.458,2.942,0.101,35.689,1273.68,3.54,0.02,0.938,5.576,1.505,104.083,315.349,0.998,1
2497.965,15.284,2.938,0.1,35.686,1278.56,3.527,0.021,0.944,5.475,1.493,103.465,314.828,0.998,1
2498.067,15.221,2.931,0.1,35.669,1279.954,3.513,0.112,0.942,5.416,1.483,102.271,314.416,0.998,1
2498.168,15.182,2.926,0.1,35.619,1274.377,3.47,0.317,0.907,5.379,1.475,101.194,313.597,0.998,1
